tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_dh6z4ddgfh,"Faire Summer Market is Almost Here, Get Ready! ",ONE_TIME,COMPLETED,1721048400000.0,16637.0,13403.0,1400.0,13.0,6.0,4474.92,0.0,0.0
bmc_gubz555qre,Hooray! The NEW Collection is HERE!,ONE_TIME,COMPLETED,1720616434000.0,16661.0,13255.0,1388.0,44.0,2.0,1160.0,0.0,0.0
bmc_buaaa3x64a,The ARUBA Collection,ONE_TIME,COMPLETED,1719939634000.0,16692.0,12387.0,1308.0,24.0,1.0,541.94,0.0,0.0
bmc_x774uxchc4,Summer Clearance Sale Starts Now! (Copy 2),ONE_TIME,COMPLETED,1719334844000.0,16725.0,12891.0,1350.0,21.0,2.0,898.79,3.0,1212.77
bmc_99296b4fgt,Take an Extra 20% Off Sale Items Now!,ONE_TIME,COMPLETED,1718715656000.0,16749.0,13022.0,1372.0,27.0,3.0,841.92,1.0,227.94
bmc_rex2ufwfyd,Take an Extra 20% Off Sale Items!,ONE_TIME,COMPLETED,1718110833000.0,16756.0,13096.0,1378.0,23.0,4.0,1074.32,0.0,0.0
bmc_59q45quahk,Summer Clearance Sale Starts Now! (Copy 1),ONE_TIME,COMPLETED,1717851600000.0,26029.0,13518.0,1501.0,42.0,3.0,886.52,3.0,886.52
bmc_xmv6t4g7p9,Summer Clearance Sale Starts Now!,ONE_TIME,COMPLETED,1717695042000.0,16420.0,13117.0,1422.0,45.0,5.0,1590.88,3.0,934.92
bmc_saayzzec4p,Bracelet of the Month: KENYA,ONE_TIME,COMPLETED,1716901251000.0,16449.0,13412.0,1438.0,24.0,2.0,650.0,0.0,0.0
bmc_26ct67d6xz,Ocean-Inspired Jewelry,ONE_TIME,COMPLETED,1716310830000.0,16476.0,13499.0,1643.0,38.0,1.0,308.0,0.0,0.0
bmc_2ykkhjyf3j,Elegance Meets Eco-Friendly,ONE_TIME,COMPLETED,1715706049000.0,16501.0,13241.0,1569.0,30.0,6.0,1580.9,1.0,207.94
bmc_xrxwr79acj,Acai Berry Styles for Summer,ONE_TIME,COMPLETED,1715101256000.0,16519.0,13523.0,1533.0,22.0,1.0,404.0,0.0,0.0
bmc_xay75atyzj,Untitled campaign 16,ONE_TIME,DRAFT,,,,,,,,,
bmc_svz2rr6wjy,Sustainable Statements,ONE_TIME,COMPLETED,1714482056000.0,16548.0,13913.0,1622.0,21.0,3.0,887.88,0.0,0.0
bmc_yv6aczqp6v,The ERICA Collection,ONE_TIME,COMPLETED,1713877221000.0,16594.0,13895.0,1620.0,28.0,1.0,301.0,0.0,0.0
bmc_axdnnq3sgu,Necklace of the Month: Venice,ONE_TIME,COMPLETED,1713285002000.0,13788.0,12691.0,1476.0,23.0,7.0,3120.0,0.0,0.0
bmc_2an384q5zy,Totally Tagua Turquoise,ONE_TIME,COMPLETED,1712682035000.0,13797.0,12714.0,1781.0,32.0,5.0,6142.94,4.0,5842.94
bmc_tm9mx26acr,The CHELSEA Collection,ONE_TIME,COMPLETED,1712260822000.0,13837.0,13020.0,2061.0,20.0,2.0,569.98,1.0,300.0
bmc_p5nt5a2tjn,It's the Season for Straw,ONE_TIME,COMPLETED,1711458052000.0,13883.0,13153.0,2070.0,26.0,3.0,890.94,1.0,269.98
bmc_e66j3pqt2e,NEW Spring Bracelets,ONE_TIME,COMPLETED,1710871254000.0,13918.0,12436.0,2049.0,29.0,2.0,472.96,0.0,0.0
bmc_3js3rm8nmt,Spotlight: The TORI Bag,ONE_TIME,COMPLETED,1710248435000.0,13950.0,13849.0,2825.0,37.0,2.0,1734.92,0.0,0.0
bmc_7ygu8yww85,Tagua Spring Greens,ONE_TIME,COMPLETED,1709748003000.0,13979.0,13350.0,2916.0,52.0,9.0,3747.86,4.0,2282.96
bmc_rd4jpmg8gu,The IZZIE Collection,ONE_TIME,COMPLETED,1709244022000.0,14031.0,13446.0,2765.0,35.0,5.0,1625.82,0.0,0.0
bmc_j5exjcq9fc,Pretty Pastels for Spring,ONE_TIME,COMPLETED,1708524049000.0,14118.0,13997.0,2978.0,56.0,6.0,1892.86,3.0,1131.96
bmc_d78k2rbw9m,NEW Modern & Eco-Friendly Statement Earrings,ONE_TIME,COMPLETED,1707832859000.0,14260.0,14041.0,3096.0,35.0,2.0,745.96,0.0,0.0
bmc_22arfqubhj,Love our Color of the Month,ONE_TIME,COMPLETED,1707228000000.0,14748.0,14275.0,2954.0,38.0,1.0,213.0,1.0,213.0
bmc_54757bmvpz,LAST DAY to Save up to 25% Off! ,ONE_TIME,COMPLETED,1706446806000.0,25993.0,14783.0,2868.0,38.0,4.0,2607.94,1.0,244.0
bmc_b36ds5gpbf,Faire Winter Market EXTENDED!,ONE_TIME,COMPLETED,1706277624000.0,25992.0,14783.0,2738.0,31.0,9.0,3674.3,2.0,582.0
bmc_y4wft29cmy,Untitled campaign 15,ONE_TIME,DRAFT,,,,,,,,,
bmc_3krabqteey,24 hours to Save up to 30% Off Tagua Jewelry! ,ONE_TIME,COMPLETED,1706101207000.0,25980.0,14551.0,2601.0,25.0,17.0,12581.62,2.0,622.96
bmc_uv2ybhb76k,Untitled campaign 14 (Copy 1),ONE_TIME,DRAFT,,,,,,,,,
bmc_ckrqywrjzh,Untitled campaign 14,ONE_TIME,DRAFT,,,,,,,,,
bmc_3bgqnww9rq,Save up to 30% Off Now! Faire Winter Market Starts Today! ,ONE_TIME,COMPLETED,1705932019000.0,14451.0,14023.0,2620.0,28.0,23.0,17456.4,3.0,892.92
bmc_wbz8j34vkt,Faire Winter Market is Almost Here! Save up to 30% Off,ONE_TIME,COMPLETED,1705586439000.0,14789.0,14344.0,2652.0,21.0,21.0,17746.96,0.0,0.0
bmc_g3rnjczrhd,Faire Winter Market Coming Soon! Save up to 30% Off,ONE_TIME,COMPLETED,1705429826000.0,17652.0,10062.0,1496.0,11.0,0.0,0.0,0.0,0.0
bmc_xx5dufb5yd,NEW 2024 Spring Collection has Arrived!,ONE_TIME,COMPLETED,1705091440000.0,25979.0,14622.0,2742.0,59.0,7.0,10088.84,1.0,238.0
bmc_b2tjw8m5q5,Shop the NEW 2024 Spring Collection (Copy 1),ONE_TIME,DRAFT,,,,,,,,,
bmc_e3uzd2kjqm,Untitled campaign 13,ONE_TIME,DRAFT,,,,,,,,,
bmc_m3rkac9ecc,Shop the NEW 2024 Spring Collection,ONE_TIME,COMPLETED,1704204042000.0,25975.0,14779.0,2806.0,57.0,6.0,7598.82,2.0,3185.9
bmc_cxatbb422u,Open this Email for Something Exciting...,ONE_TIME,COMPLETED,1703685657000.0,25974.0,14934.0,2777.0,37.0,2.0,869.92,1.0,214.0
bmc_t5tumb6krg,The New Spring 2024 Catalog is Here!,ONE_TIME,COMPLETED,1702994447000.0,25976.0,14950.0,2803.0,37.0,1.0,1379.8,0.0,0.0
bmc_gnv8uv32k9,The MEGAN Collection,ONE_TIME,COMPLETED,1702389637000.0,25974.0,15041.0,2871.0,40.0,0.0,0.0,0.0,0.0
bmc_es6a5g547p,Chestnuts Roasting on an Open Fire,ONE_TIME,COMPLETED,1701784814000.0,25976.0,14949.0,2731.0,45.0,4.0,881.94,0.0,0.0
bmc_u5x2arec6d,LAST DAY to Save 20% Off Your Order!,ONE_TIME,COMPLETED,1701352851000.0,25980.0,14938.0,2739.0,25.0,2.0,546.49,0.0,0.0
bmc_wghr4w74dr,Only a few days left to Save 20% Off! ,ONE_TIME,COMPLETED,1701180058000.0,25980.0,14913.0,2691.0,20.0,2.0,750.45,0.0,0.0
bmc_6qgs2c6a9y,Wholesale BLACK FRIDAY for Retailers!,ONE_TIME,COMPLETED,1700575251000.0,25981.0,14997.0,2876.0,41.0,1.0,172.98,0.0,0.0
bmc_ts33wtb7rf,Pass on 20% Off Tagua to your Customers!,ONE_TIME,COMPLETED,1700143242000.0,25979.0,14981.0,2823.0,30.0,0.0,0.0,0.0,0.0
bmc_cuduqxtjzq,20% Off Sitewide! Stock Up Now! ,ONE_TIME,COMPLETED,1699970446000.0,25979.0,15032.0,2775.0,17.0,2.0,411.45,1.0,265.96
bmc_gnr3gw6ac7,Fill Your Inventory with 20% Off!  (Copy 1),ONE_TIME,COMPLETED,1699890880000.0,293.0,181.0,60.0,2.0,0.0,0.0,0.0,0.0
bmc_uqrm9d8a9n,Fill Your Inventory with 20% Off! ,ONE_TIME,COMPLETED,1699538417000.0,25978.0,15084.0,2917.0,32.0,3.0,1245.5,3.0,1245.5
bmc_zv5jy43mp5,'Tis the Season to Save 20% Off!,ONE_TIME,COMPLETED,1699365614000.0,25979.0,15069.0,2924.0,26.0,5.0,2572.8,2.0,1011.88
bmc_gvezqbvucj,Untitled campaign 12,ONE_TIME,DRAFT,,,,,,,,,
bmc_3x58hfrbde,20% Off Sitewide!!,ONE_TIME,COMPLETED,1698930002000.0,25978.0,20748.0,3024.0,16.0,5.0,1782.98,2.0,631.0
bmc_b4gm7zsrwq,Tagua Holiday Stock Up SALE Starts Now!,ONE_TIME,COMPLETED,1698679815000.0,25980.0,20653.0,3005.0,50.0,2.0,469.98,0.0,0.0
bmc_h9sguumhsd,The Perfect Pair: Soledad + Tonia,ONE_TIME,SENDING,1698152401000.0,25980.0,17927.0,2550.0,10.0,1.0,382.98,0.0,0.0
bmc_kpt75b57mc,Get 12 FREE Earrings! ($200 Value) (Copy 1),ONE_TIME,COMPLETED,1698066000000.0,25980.0,20828.0,2909.0,35.0,2.0,569.98,1.0,187.0
bmc_p2n9cx4n2s,12 FREE Earrings Promo Ending Soon!  (Copy 1),ONE_TIME,COMPLETED,1697750271000.0,25980.0,20677.0,3194.0,32.0,2.0,1030.43,1.0,220.96
bmc_ebx4fh36en,LAST DAY to get 12 FREE Earrings! Shop Now,ONE_TIME,COMPLETED,1697374828000.0,23689.0,18841.0,2639.0,18.0,3.0,1500.48,0.0,0.0
bmc_e5ncaene82,12 FREE Earrings Promo Ending Soon! ,ONE_TIME,SENDING,1696942845000.0,23691.0,15675.0,2376.0,15.0,0.0,0.0,0.0,0.0
bmc_3q8f5xhp5q,We've Got 12 FREE Earrings Waiting for You!,ONE_TIME,COMPLETED,1696338007000.0,23689.0,18790.0,2693.0,19.0,5.0,2543.33,1.0,295.95
bmc_4cjs7z2pc7,Get Your 12 FREE Earrings Now! ,ONE_TIME,COMPLETED,1695733234000.0,23688.0,18879.0,2884.0,31.0,6.0,2721.76,4.0,1388.82
bmc_6rwbtd9jcn,Get 12 FREE Earrings! ($200 Value),ONE_TIME,COMPLETED,1695301239000.0,23687.0,18817.0,2719.0,14.0,3.0,1104.94,0.0,0.0
bmc_hd3nzu76xk,Your Favorite Promo is Back! ,ONE_TIME,COMPLETED,1695128406000.0,23687.0,18896.0,3067.0,24.0,8.0,2592.65,1.0,318.88
bmc_uh37x725ch,Help us Spread Awareness for Ovarian Cancer,ONE_TIME,COMPLETED,1694523656000.0,23686.0,18913.0,2688.0,18.0,0.0,0.0,0.0,0.0
bmc_cvvyn4ym4t,Untitled campaign 11,ONE_TIME,DRAFT,,,,,,,,,
bmc_hr29qqw7ys,Just In: The Latest Fashion News,ONE_TIME,COMPLETED,1693314057000.0,23685.0,18928.0,3067.0,30.0,3.0,921.92,1.0,205.48
bmc_fum7m2rbdf,All NEW Trendy Earrings,ONE_TIME,COMPLETED,1692709233000.0,23688.0,18942.0,2948.0,25.0,5.0,2310.41,0.0,0.0
bmc_zymu4u89uh,Untitled campaign 10,ONE_TIME,COMPLETED,1692379944000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_4sgdc6qabb,Color of the Month: Olive Green,ONE_TIME,COMPLETED,1692104412000.0,23683.0,18907.0,2871.0,24.0,3.0,753.97,0.0,0.0
bmc_6xt49pvhhs,Ready for a Fair Trade Fall?,ONE_TIME,COMPLETED,1691517622000.0,23679.0,18948.0,2966.0,30.0,3.0,674.45,1.0,183.5
bmc_8ehkuk7s2b,Shop the NEW FALL COLLECTION Now!,ONE_TIME,COMPLETED,1690894807000.0,23679.0,18976.0,3319.0,57.0,5.0,1492.39,2.0,570.94
bmc_juvqfb6xwk,EXTENDED! Faire Summer Sale! (Copy 1) (Copy 1),ONE_TIME,COMPLETED,1690206782000.0,23677.0,18987.0,2978.0,24.0,3.0,671.28,0.0,0.0
bmc_fkfb32hyqz,EXTENDED! Faire Summer Sale! (Copy 1),ONE_TIME,COMPLETED,1690112782000.0,23677.0,18995.0,3035.0,20.0,5.0,1540.78,2.0,869.5
bmc_w5uzp94uc3,EXTENDED! Faire Summer Sale!,ONE_TIME,COMPLETED,1689944409000.0,23674.0,17222.0,2418.0,19.0,13.0,4815.57,3.0,2089.45
bmc_cvmes9fbch,LAST DAY to Save up to 30% Off!,ONE_TIME,COMPLETED,1689858058000.0,23671.0,16606.0,2175.0,8.0,15.0,4223.56,2.0,483.49
bmc_aw7n8xnnar,Get up to 30% Off Your ENTIRE Order Now!,ONE_TIME,COMPLETED,1689706856000.0,23666.0,16116.0,875.0,11.0,10.0,3208.85,5.0,1731.41
bmc_v5229kaebk,"Save up to 30% Off, Shop Faire Summer Market Now!",ONE_TIME,COMPLETED,1689609636000.0,23662.0,16382.0,1452.0,16.0,15.0,6541.5,4.0,1975.26
bmc_gv9kagk6ta,Untitled campaign 9,ONE_TIME,DRAFT,,,,,,,,,
bmc_2nd44ea3jy,Faire Summer Market - Save up to 30% Off,ONE_TIME,COMPLETED,1689426025000.0,23662.0,17972.0,2733.0,32.0,30.0,16580.43,6.0,5284.18
bmc_8tnghnwcy3,Happy 4th of July!!,ONE_TIME,COMPLETED,1688475603000.0,23662.0,17598.0,2588.0,28.0,6.0,3736.07,0.0,0.0
bmc_dvv5359ec4,Untitled campaign 8,ONE_TIME,DRAFT,,,,,,,,,
bmc_57wzam76zu,Untitled campaign 7,ONE_TIME,DRAFT,,,,,,,,,
bmc_f2v8bvent8,Untitled campaign 6,ONE_TIME,DRAFT,,,,,,,,,
bmc_47s7ta6qxc,Untitled campaign 5,ONE_TIME,DRAFT,,,,,,,,,
bmc_8vj7j3xe8e,Untitled campaign 4,ONE_TIME,DRAFT,,,,,,,,,
bmc_5etx59ez6f,Only 2 More Days to Save up to 50% Off!,ONE_TIME,COMPLETED,1688043619000.0,23661.0,17578.0,2481.0,46.0,6.0,1803.66,4.0,1242.19
bmc_sfjj9c8gmb,Lumi Necklace NOW ON SALE!,ONE_TIME,COMPLETED,1687870856000.0,23661.0,17323.0,2544.0,45.0,6.0,1485.3,2.0,451.89
bmc_tvjyz4ry75,Earrings You Love NOW ON SALE!,ONE_TIME,COMPLETED,1687438851000.0,23659.0,19040.0,3252.0,46.0,5.0,1776.67,2.0,1051.79
bmc_xsqaxtda4g,Don't Miss the Summer Savings Sale!,ONE_TIME,COMPLETED,1687266001000.0,23660.0,18978.0,3011.0,48.0,3.0,986.71,1.0,318.39
bmc_h4m6ya99en,Save up to 50% Off Marked Down Items,ONE_TIME,COMPLETED,1686834056000.0,23658.0,19060.0,2812.0,51.0,6.0,1838.45,2.0,398.42
bmc_vsgzeyepd5,Untitled campaign 3,ONE_TIME,DRAFT,,,,,,,,,
bmc_w8x7ceegy6,Untitled campaign 2,ONE_TIME,DRAFT,,,,,,,,,
bmc_k33332rkxa,Shop the Summer Savings Sale!,ONE_TIME,COMPLETED,1686592853000.0,23659.0,19070.0,3018.0,69.0,9.0,1924.64,5.0,1122.61
bmc_eb64xtva4h,Unique Francesca Necklace,ONE_TIME,COMPLETED,1685538040000.0,23650.0,658.0,82.0,0.0,0.0,0.0,0.0,0.0
bmc_59pfv7xzpc,Untitled campaign 1,ONE_TIME,DRAFT,,,,,,,,,
bmc_mb67qe7ms9,Our Favorite Paloma Necklace,ONE_TIME,COMPLETED,1684843204000.0,23647.0,18733.0,3254.0,36.0,12.0,6099.89,4.0,2969.48
bmc_b2yz3uupuj,LAST DAY to Get 12 FREE Earrings!,ONE_TIME,COMPLETED,1684182634000.0,23639.0,18887.0,3188.0,34.0,4.0,1137.5,1.0,193.5
bmc_mngvru56w7,Get 12 FREE Earrings NOW!,ONE_TIME,COMPLETED,1683637225000.0,23638.0,19104.0,3021.0,22.0,4.0,1018.0,0.0,0.0
bmc_dpz77jt2qg,One-of-a-Kind Post Earrings,ONE_TIME,COMPLETED,1683205207000.0,23634.0,19113.0,3238.0,32.0,4.0,1169.48,1.0,428.48
bmc_mm5ywfdrvj,Featuring: The MARGO Collection,ONE_TIME,COMPLETED,1682427658000.0,23630.0,19133.0,3233.0,37.0,3.0,861.97,1.0,326.98
bmc_qumsdrwrr6,Bracelet of the Month: Saona,ONE_TIME,COMPLETED,1681822858000.0,23627.0,19143.0,3072.0,26.0,5.0,2369.96,0.0,0.0
bmc_x5qra3f8cp,Untitled campaign,ONE_TIME,DRAFT,,,,,,,,,
bmc_ens6fyamta,Make a Statement with our SCARLETT Collection,ONE_TIME,COMPLETED,1681236037000.0,23625.0,19156.0,3161.0,36.0,8.0,2980.46,3.0,1465.46
bmc_rns6u37ss2,Jewelry that is One in a MELON,ONE_TIME,COMPLETED,1680613250000.0,23606.0,19147.0,3107.0,20.0,6.0,2083.47,0.0,0.0
bmc_n5tfu6xgyb,The Savannah Collection,ONE_TIME,COMPLETED,1680008412000.0,23609.0,19173.0,3259.0,41.0,3.0,1242.47,0.0,0.0
bmc_7w5tjq3dhf,Tagua Styles that will make you Smile,ONE_TIME,DRAFT,,,,,,,,,
bmc_h3rxc3hh4n,Fun and Eco-Friendly DIONNE Collection,ONE_TIME,COMPLETED,1678813244000.0,23611.0,19187.0,2712.0,32.0,3.0,842.0,0.0,0.0
bmc_77aqz6vc5c,Color of the Season: Biscayne Bay,ONE_TIME,COMPLETED,1678284000000.0,23607.0,19206.0,2990.0,31.0,3.0,1273.45,0.0,0.0
bmc_d79ju3r85p,Campaign 23-02-13 (Copy 1) (Copy 1) (Copy 1),ONE_TIME,COMPLETED,1677592800000.0,23612.0,19238.0,2892.0,35.0,2.0,450.0,0.0,0.0
bmc_sm23g5tcnr,Campaign 23-02-13 (Copy 1) (Copy 1),ONE_TIME,COMPLETED,1676988000000.0,23611.0,19254.0,3066.0,28.0,6.0,3122.57,0.0,0.0
bmc_vq98wj738c,Campaign 23-02-13 (Copy 1),ONE_TIME,COMPLETED,1676383200000.0,23614.0,19279.0,2705.0,36.0,2.0,1396.9,1.0,1230.98
bmc_rmc5997ary,NEW! Spring Statement Earrings,ONE_TIME,COMPLETED,1675778400000.0,23614.0,19297.0,2866.0,34.0,5.0,1525.5,3.0,781.5
bmc_fubrvqqmc8,The ALANA Collection,ONE_TIME,COMPLETED,1675173600000.0,23615.0,19310.0,3039.0,52.0,5.0,1479.46,2.0,889.0
bmc_y9hh6exdsk,24 Hours Left to Save 25% Off!,ONE_TIME,COMPLETED,1674655200000.0,23610.0,19321.0,3019.0,35.0,9.0,8375.57,5.0,1993.43
bmc_rdytpgvfyw,Shop Faire Winter Market! Save 25% Off,ONE_TIME,COMPLETED,1674482400000.0,23605.0,19329.0,2737.0,28.0,21.0,16451.68,2.0,582.96
bmc_m69s7aubn6,Save 25% Off Tagua Jewelry,ONE_TIME,COMPLETED,1674309600000.0,23606.0,19346.0,2742.0,26.0,22.0,16071.62,3.0,2121.44
bmc_t3ydnqpgkk,Save 25% Off Your Order,ONE_TIME,COMPLETED,1674136800000.0,23606.0,19358.0,2697.0,32.0,19.0,15006.56,6.0,2381.46
bmc_gmxgqqt89v,Faire Winter Market Sale Coming Soon!,ONE_TIME,COMPLETED,1673964000000.0,23606.0,19323.0,2726.0,31.0,13.0,10964.65,0.0,0.0
bmc_vs65zmew4v,"New Year, New Collection",ONE_TIME,COMPLETED,1673557238000.0,23610.0,19388.0,3055.0,57.0,5.0,6241.23,0.0,0.0
bmc_du49pcrk2u,Just In! The NEW Spring Collection,ONE_TIME,COMPLETED,1673373617000.0,23609.0,19403.0,2880.0,65.0,4.0,3279.42,0.0,0.0
bmc_h9gj7552rz,The NEW 2023 Collection has Arrived!,ONE_TIME,COMPLETED,1673038837000.0,23608.0,19422.0,2712.0,106.0,5.0,1549.44,6.0,2579.44
bmc_5ek62ub6z7,LAST CHANCE to get 12 FREE Earrings and FREE Display Spinner!,ONE_TIME,COMPLETED,1671717600000.0,23607.0,19440.0,2895.0,25.0,2.0,631.96,2.0,631.96
bmc_qcrc4kvad3,FINAL DAYS to Get a FREE Earring Display PLUS 12 Free Earrings!,ONE_TIME,COMPLETED,1671562818000.0,23608.0,19456.0,3035.0,26.0,2.0,628.49,0.0,0.0
bmc_pa752dr52a,Save Now with a FREE Earring Display PLUS Free Earrings!,ONE_TIME,COMPLETED,1671112800000.0,23606.0,19461.0,2900.0,20.0,2.0,765.0,1.0,401.5
bmc_ky7bd3rnmv,Don't Miss Tagua's Holiday Promotion!,ONE_TIME,COMPLETED,1670508000000.0,23607.0,19478.0,2733.0,24.0,2.0,434.99,1.0,264.99
bmc_7gsdxdgm6r,Grab a FREE Earring Display PLUS 12 FREE Earrings Now!,ONE_TIME,COMPLETED,1670335200000.0,23614.0,19501.0,2927.0,26.0,1.0,393.73,0.0,0.0
bmc_6wn52qna3y,Get a FREE Earring Display AND 12 FREE Earrings!,ONE_TIME,COMPLETED,1669903200000.0,23611.0,19521.0,2968.0,43.0,4.0,1181.84,2.0,619.61
bmc_76eqrbqe27,LAST CHANCE to get up to 20% Off your ENTIRE ORDER!,ONE_TIME,COMPLETED,1669816800000.0,23611.0,19537.0,2963.0,36.0,2.0,342.34,1.0,173.84
bmc_bpfwf4axmz,Last Days to get up to 20% Off your ENTIRE ORDER!,ONE_TIME,COMPLETED,1669669229000.0,23611.0,19548.0,2996.0,39.0,2.0,437.7,0.0,0.0
bmc_jdk2fckfk2,Happy Thanksgiving! + Get up to 20% Off,ONE_TIME,COMPLETED,1669298400000.0,23611.0,19561.0,3108.0,18.0,0.0,0.0,0.0,0.0
bmc_3wm39rdqn8,Expired Credit,ONE_TIME,COMPLETED,1669748876000.0,2022.0,1731.0,405.0,3.0,0.0,0.0,0.0,0.0
bmc_jngjqv2t2c,"Hurry, Get up to 20% Off your ENTIRE ORDER Now!",ONE_TIME,COMPLETED,1669125600000.0,23619.0,19578.0,3043.0,27.0,4.0,2058.31,2.0,950.2
bmc_6mfwfmv44j,Want up to 20% Off? Shop our Holiday Sale Now!,ONE_TIME,COMPLETED,1668780000000.0,23618.0,19592.0,3151.0,36.0,0.0,0.0,0.0,0.0
bmc_kqz387qutz,Get up to 20% Off your ENTIRE ORDER!,ONE_TIME,COMPLETED,1668625214000.0,23619.0,19605.0,3267.0,45.0,3.0,1246.3,0.0,0.0
bmc_pqm6ajhf4t,Tagua Holiday Sale! Save up to 20% Off!!,ONE_TIME,COMPLETED,1668189625000.0,23618.0,19637.0,3636.0,73.0,9.0,3347.45,3.0,1180.28
bmc_zyvpq8qkyc,oCTOBER GIFT,ONE_TIME,DRAFT,,,,,,,,,
