Order Date,Order Number,Product Name,Option Name,SKU,Status,Quantity,Wholesale Price,Retail Price,Ship Date,Scheduled Order Date
"June 21, 2021",HPQGAMG73M,Margie,Tan,2623TAN,Delivered,1,$59,$155,"June 22, 2021",No scheduled order date
"June 21, 2021",HPQGAMG73M,Dalton,Cognac,3115COG,Delivered,1,$99,$250,"June 22, 2021",No scheduled order date
"June 21, 2021",HPQGAMG73M,Amelia,Anthracite,4623ANTH,Delivered,2,$44,$120,"June 22, 2021",No scheduled order date
"June 21, 2021",HPQGAMG73M,Amelia,Rose,4623RSE,Delivered,2,$44,$120,"June 22, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Sunny,Black,3109BLK,Delivered,2,$49,$130,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Sunny,Denim,3109DNM,Delivered,1,$49,$130,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Dalton,Tan,3115TAN,Delivered,2,$99,$250,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Mar,Black,3125BLK,Delivered,1,$69,$180,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Hope,Brown,3133BRN,Delivered,1,$109,$280,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Andi,Cognac,3139COG,Delivered,3,$39,$110,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Keely,Navy,3150NVY,Delivered,1,$59,$155,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Keely,Oxblood,3150OXB,Delivered,1,$59,$155,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Luca,Charcoal,3167CHA,Delivered,1,$79,$205,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Luca,Grey,3167GRY,Delivered,1,$79,$205,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Montrose,Tan,3168TAN,Delivered,1,$79,$205,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Janna,Charcoal,3176CHA,Delivered,1,$49,$132.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Janna,Cognac,3176COG,Delivered,1,$49,$132.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Capucine,Cognac,3177COG,Delivered,1,$59,$160,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Simone,Cognac,3181COG,Delivered,2,$89,$230,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Malabar,Charcoal,3186CHA,Delivered,1,$59,$160,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Mason,Cognac,3190COG,Delivered,1,$89,$230,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Cali,Sand,3625SND,Delivered,2,$59,$160,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Fresno,Anthracite,4618ANTH,Delivered,1,$33,$92.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Zella,Denim,4677DNM,Delivered,2,$24,$72.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Zella,Gallery,4677GAL,Delivered,2,$24,$72.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Zella,Nashville,4677NSH,Delivered,2,$24,$72.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Zella,Sky,4677SKY,Delivered,2,$24,$72.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Miller,Tan,5111TAN,Delivered,1,$44,$122.50,"June 17, 2021",No scheduled order date
"June 17, 2021",8YRSNSP746,Devon,Tan,7128TAN,Delivered,1,$79,$205,"June 17, 2021",No scheduled order date
"June 16, 2021",X5JTEU3AAC,Janna,Eggplant,3176EGPL,Delivered,1,$49,$132.50,"June 16, 2021",No scheduled order date
"June 16, 2021",X5JTEU3AAC,Janna,Olive,3176OLV,Delivered,1,$49,$132.50,"June 16, 2021",No scheduled order date
"June 16, 2021",X5JTEU3AAC,Quincy,Olive,3188OLV,Delivered,1,$69,$185,"June 16, 2021",No scheduled order date
"June 16, 2021",X5JTEU3AAC,Shireen,Dark Cognac,3901DCOG,Delivered,1,$39,$110,"June 16, 2021",No scheduled order date
"June 16, 2021",X5JTEU3AAC,Remi,Tan,8629TAN,Delivered,1,$39,$110,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Cesta,Tan,2201TAN,Delivered,1,$99,$255,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Tal,Oxblood,3103OXB,Delivered,1,$59,$155,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Owen,Cognac,3147COG,Delivered,1,$55,$145,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Simone,Cognac,3181COG,Delivered,1,$89,$230,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Eloise,Black,4655BLK,Delivered,1,$19,$55,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Eloise,Camel,4655CML,Delivered,1,$19,$55,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Eloise,Copper,4655COPP,Delivered,1,$19,$55,"June 16, 2021",No scheduled order date
"June 14, 2021",QNJ3J8FDPV,Eloise,Grey,4655GRY,Delivered,1,$19,$55,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Marina,Black,3162BLK,Delivered,2,$89,$225,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Vander,Black,3164BLK,Delivered,1,$79,$205,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Baxter,Cognac,3183COG,Delivered,1,$99,$255,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Shireen,Black,3901BLK,Delivered,1,$39,$110,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Hester,Black,5103BLK,Delivered,1,$99,$250,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Colin,Oxblood,5112OXB,Delivered,2,$109,$280,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Ash,Black,8100BLK,Delivered,1,$39,$112.50,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Ash,Wine,8100WIN,Delivered,1,$39,$112.50,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Franca,Black,8101BLK,Delivered,1,$32,$92.50,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Franca,Stone,8101STN,Delivered,1,$32,$92.50,"June 16, 2021",No scheduled order date
"June 14, 2021",28WZ3S9UWC,Franca,Wine,8101WIN,Delivered,1,$32,$92.50,"June 16, 2021",No scheduled order date
"June 14, 2021",UWHCVMA2NN,Margie,Yellow,2623YEL,Delivered,1,$59,$155,"June 15, 2021",No scheduled order date
"June 14, 2021",UWHCVMA2NN,Rochelle,default,4104STN,Delivered,1,$69,$185,"June 15, 2021",No scheduled order date
"June 14, 2021",UWHCVMA2NN,Henson,default,4106STN,Delivered,4,$99,$255,"June 15, 2021",No scheduled order date
"June 14, 2021",UWHCVMA2NN,Laurel,Anthracite,4621ANTH,Delivered,2,$39,$112.50,"June 15, 2021",No scheduled order date
"June 14, 2021",UWHCVMA2NN,Laurel,Copper,4621COPP,Delivered,2,$39,$112.50,"June 15, 2021",No scheduled order date
"June 12, 2021",ESHVMT8DP3,90 Degrees,Black,2203BLK,Delivered,2,$49,$132.50,"June 15, 2021",No scheduled order date
"June 12, 2021",ESHVMT8DP3,90 Degrees,White,2203WHT,Delivered,1,$49,$132.50,"June 15, 2021",No scheduled order date
"June 12, 2021",ESHVMT8DP3,Leora,Black,3163BLK,Delivered,1,$109,$285,"June 15, 2021",No scheduled order date
"June 12, 2021",ESHVMT8DP3,Malabar,Black,3186BLK,Delivered,1,$59,$160,"June 15, 2021",No scheduled order date
"June 12, 2021",ESHVMT8DP3,Malabar,Cognac,3186COG,Delivered,1,$59,$160,"June 15, 2021",No scheduled order date
"June 11, 2021",MFTZ94VPRE,Kaye,Charcoal,3175CHA,Canceled,1,$59,$160,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Kaye,Olive,3175OLV,Canceled,1,$59,$160,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Laurent,Stone,4111STN,Canceled,1,$39,$112.50,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Eloise,Black,4655BLK,Canceled,1,$19,$55,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Soleil,Mushroom,2200MSH,Canceled,1,$89,$230,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Sunny,Black,3109BLK,Canceled,1,$49,$130,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Sunny,Denim,3109DNM,Canceled,1,$49,$130,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Terry,Charcoal,3138CHA,Canceled,1,$39,$110,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Andi,Denim,3139DNM,Canceled,1,$39,$110,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Owen,Cognac,3147COG,Canceled,1,$55,$145,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Keely,Black,3150BLK,Canceled,1,$59,$155,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Keely,Brown,3150BRN,Canceled,1,$59,$155,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Sage,Navy,3151NVY,Canceled,1,$65,$170,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Vander,Cognac,3164COG,Canceled,1,$79,$205,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Vander,Tan,3164TAN,Canceled,1,$79,$205,No ship date,No scheduled order date
"June 11, 2021",MFTZ94VPRE,Edie by Latico,Honey,3170HON,Canceled,1,$89,$230,No ship date,No scheduled order date
"June 9, 2021",DQHJ6HDFSJ,Miller,Black,5111BLK,Delivered,1,$44,$122.50,"June 25, 2021",No scheduled order date
"June 9, 2021",DQHJ6HDFSJ,Miller,Grey,5111GRY,Delivered,1,$44,$122.50,"June 25, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Brick,2623BRK,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Charcoal,2623CHA,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Camel,2623CML,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Mushroom,2623MSH,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Spice,2623SPC,Delivered,1,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Tan,2623TAN,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Yellow,2623YEL,Delivered,1,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Carisa,Black,3140BLK,Delivered,1,$44,$122.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Carisa,Cognac,3140COG,Delivered,1,$44,$122.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Jil,Honey,3146HON,Delivered,1,$45,$125,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Janna,Charcoal,3176CHA,Delivered,1,$49,$132.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Janna,Cognac,3176COG,Delivered,1,$49,$132.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Malabar,Black,3186BLK,Delivered,1,$59,$160,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Malabar,Cognac,3186COG,Delivered,1,$59,$160,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Mason,Black,3190BLK,Delivered,1,$89,$230,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Mason,Cognac,3190COG,Delivered,1,$89,$230,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Noelle,Black,4102BLK,Delivered,1,$17.50,$55,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Noelle,Camel,4102CML,Delivered,1,$17.50,$55,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Noelle,Lizard Black,4102LBLK,Delivered,1,$17.50,$55,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Noelle,Stone,4102STN,Delivered,1,$17.50,$55,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Zella,Auburn,4677AUB,Delivered,1,$24,$72.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Zella,Denim,4677DNM,Delivered,1,$24,$72.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Zella,Desert Trail,4677DTRL,Delivered,1,$24,$72.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Zella,Gallery,4677GAL,Delivered,1,$24,$72.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Zella,Vintage Brass,4677VBRS,Delivered,1,$24,$72.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Miller,Cognac,5111COG,Delivered,1,$44,$122.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Miller,Tan,5111TAN,Delivered,1,$44,$122.50,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Black,2623BLK,Delivered,2,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Margie,Mocha,2623MOC,Delivered,3,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Cleo,Black,3148BLK,Delivered,1,$59,$155,"June 9, 2021",No scheduled order date
"June 9, 2021",FVCRPJ5Y2V,Cleo,Cognac,3148COG,Delivered,1,$59,$155,"June 9, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Marcus,Charcoal,3152CHA,Delivered,1,$69,$180,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Val,Tan,3155TAN,Delivered,1,$89,$225,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Laurel,Lizard Black,4621LBLK,Delivered,1,$39,$112.50,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Margie,Brick,2623BRK,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Margie,Grey,2623GRY,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Margie,Mushroom,2623MSH,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Harbor,Black,3105BLK,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Harbor,Charcoal,3105CHA,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 8, 2021",HHCDFVRVH3,Harbor,Cognac,3105COG,Delivered,1,$59,$155,"June 10, 2021",No scheduled order date
"June 7, 2021",2QQA42X6ZV,Eloise,Metallic Brown,4655MBR,Delivered,4,$19,$55,"June 8, 2021",No scheduled order date
"June 7, 2021",2QQA42X6ZV,Eloise,Mushroom,4655MSH,Delivered,4,$19,$55,"June 8, 2021",No scheduled order date
"June 7, 2021",2QQA42X6ZV,Zella,Denim,4677DNM,Delivered,4,$24,$72.50,"June 8, 2021",No scheduled order date
"June 7, 2021",2QQA42X6ZV,Zella,Desert Trail,4677DTRL,Delivered,4,$24,$72.50,"June 8, 2021",No scheduled order date
"June 7, 2021",2QQA42X6ZV,Zella,Sky,4677SKY,Delivered,4,$24,$72.50,"June 8, 2021",No scheduled order date
"June 7, 2021",SJR9YRK4QA,Serge,Grey,3149GRY,Delivered,1,$59,$155,"June 7, 2021",No scheduled order date
"June 7, 2021",SJR9YRK4QA,Quincy,Black,3188BLK,Delivered,1,$69,$185,"June 7, 2021",No scheduled order date
"June 7, 2021",SJR9YRK4QA,Quincy,Charcoal,3188CHA,Delivered,1,$69,$185,"June 7, 2021",No scheduled order date
"June 7, 2021",SJR9YRK4QA,Sullivan,default,6103PYT,Delivered,1,$49,$132.50,"June 7, 2021",No scheduled order date
"June 3, 2021",MBT9HQZT59,Janina,Tan,3165TAN,Delivered,1,$99,$255,"June 4, 2021",No scheduled order date
"June 3, 2021",MBT9HQZT59,Asher,Tan,3166TAN,Delivered,1,$109,$285,"June 4, 2021",No scheduled order date
"June 3, 2021",MBT9HQZT59,Henson,default,4106STN,Delivered,1,$99,$255,"June 4, 2021",No scheduled order date
"June 3, 2021",MBT9HQZT59,Marcel,default,4112STN,Delivered,1,$109,$285,"June 4, 2021",No scheduled order date
"June 3, 2021",MBT9HQZT59,Colin,Cognac,5112COG,Delivered,1,$109,$280,"June 4, 2021",No scheduled order date
"June 2, 2021",EBNYXQWBZ3,Miller,Denim,5111DNM,Delivered,2,$44,$122.50,"June 30, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Cesta,Tan,2201TAN,Delivered,1,$99,$255,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Margie,Spice,2623SPC,Delivered,1,$59,$155,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Margie,Tan,2623TAN,Delivered,1,$59,$155,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Gregg,Black,3159BLK,Delivered,1,$69,$185,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Gregg,Tan,3159TAN,Delivered,1,$69,$185,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Aleks,Cognac,3182COG,Delivered,1,$89,$230,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Aleks,Eggplant,3182EGPL,Delivered,1,$89,$230,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Paloma,Cognac,3194COG,Delivered,1,$109,$285,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Cali,Black,3625BLK,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Cali,Sand,3625SND,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Amelia,Anthracite,4623ANTH,Delivered,1,$44,$120,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Miller,Honey,5111HON,Delivered,1,$44,$122.50,"June 3, 2021",No scheduled order date
"June 2, 2021",R2WKW99UM4,Miller,Tan,5111TAN,Delivered,1,$44,$122.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Morgan,Grey,3134GRY,Delivered,1,$89,$225,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Gregg,Tan,3159TAN,Delivered,1,$69,$185,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Janna,Charcoal,3176CHA,Delivered,1,$49,$132.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Malabar,Cognac,3186COG,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Sylvie,Charcoal,3187CHA,Delivered,1,$99,$255,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Cali,Grey,3625GRY,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Cali,Sand,3625SND,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Amelia,Rose,4623RSE,Delivered,1,$44,$120,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Zella,Gallery,4677GAL,Delivered,1,$24,$72.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Miller,Honey,5111HON,Delivered,1,$44,$122.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Miller,Rosa,5111RSA,Delivered,1,$44,$122.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Franca,Taupe,8101TPE,Delivered,1,$32,$92.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Melita,Stone,8102STN,Delivered,1,$45,$127.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Melita,Taupe,8102TPE,Delivered,1,$45,$127.50,"June 3, 2021",No scheduled order date
"June 2, 2021",JK6VC6CWEN,Brodie,Stone,8104STN,Delivered,2,$79,$205,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Black,5128BLK,Delivered,1,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Brown,5128BRN,Delivered,2,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Charcoal,5128CHA,Delivered,1,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Cognac,5128COG,Delivered,1,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Eggplant,5128EGPL,Delivered,1,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",6V8BB74YQ8,Bianca,Honey,5128HON,Delivered,1,$79,$200,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Sunny,Denim,3109DNM,Delivered,3,$49,$130,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Sunny,Honey,3109HON,Delivered,3,$49,$130,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Asher,Cognac,3166COG,Delivered,1,$109,$285,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Asher,Tan,3166TAN,Delivered,1,$109,$285,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Cali,Sand,3625SND,Delivered,1,$59,$160,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Miller,Tan,5111TAN,Delivered,2,$44,$122.50,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Pippa,Tan,3555TAN,Delivered,2,$59,$155,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Shireen,Dark Cognac,3901DCOG,Delivered,3,$39,$110,"June 3, 2021",No scheduled order date
"June 2, 2021",4JB9MWDDS3,Mason,Cognac,3190COG,Delivered,2,$89,$230,"June 3, 2021",No scheduled order date
"May 31, 2021",BZZJ6KDDQX,Margie,Yellow,2623YEL,Delivered,1,$59,$155,"June 2, 2021",No scheduled order date
"May 31, 2021",BZZJ6KDDQX,Pippa,Black,3555BLK,Delivered,4,$59,$155,"June 2, 2021",No scheduled order date
"May 28, 2021",75QJ3C9YRS,Marcus,Cognac,3152COG,Delivered,1,$69,$180,"June 2, 2021",No scheduled order date
"May 28, 2021",75QJ3C9YRS,Marcus,Rosa,3152RSA,Delivered,2,$69,$180,"June 2, 2021",No scheduled order date
