title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
Full Size Tan Checkered Backpack,Backpack:2024-06-26T13:08:41.313771:38,b_m8tfhuqt3u,Kickin it up Socks,"{'amount_cents': 4500, 'currency': 'USD'}",38,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Smart Backpack,Backpack:2024-06-26T13:08:41.313771:39,b_xhpvqhsx9f,James Hawk,"{'amount_cents': 4999, 'currency': 'USD'}",39,2024-06-26,2024-06-26T13:08:41.313771,Backpack
HYPE RETRO SHAPES BACKPACK,Backpack:2024-06-26T13:08:41.313771:40,b_c8qwud4e1s,JHB2C LTD,"{'amount_cents': 3806, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",40,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Backpack,Backpack:2024-06-26T13:08:41.313771:41,b_837qgt5t4j,Funteze,"{'amount_cents': 2000, 'currency': 'USD'}",41,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Black & Cream Aztec Backpack,Backpack:2024-06-26T13:08:41.313771:42,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7200, 'currency': 'USD'}",42,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Pink bow Plaid Ruffle Girls Backpack for back to school,Backpack:2024-06-26T13:08:41.313771:43,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 4598, 'currency': 'USD'}",43,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Teal Navy Party Polka Dot Laptop and School Backpack,Backpack:2024-06-26T13:08:41.313771:44,b_cyq24nf1zu,Magnolia,"{'amount_cents': 2599, 'currency': 'USD'}",44,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack - Leopard,Backpack:2024-06-26T13:08:41.313771:45,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",45,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Boot Stitch Suede Leather Backpack,Backpack:2024-06-26T13:08:41.313771:46,b_q82vewjdyh,Broads Marketing,"{'amount_cents': 21999, 'currency': 'USD'}",46,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Bailey Backpack - Brush Strokes,Backpack:2024-06-26T13:08:41.313771:47,b_cveca2x3df,uninni,"{'amount_cents': 3499, 'currency': 'USD'}",47,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Adventure Backpack - Khaki,Backpack:2024-06-26T13:08:41.313771:48,b_ao1vgi4w,The Montana Scene,"{'amount_cents': 5000, 'currency': 'USD'}",48,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Bags - Blue Gusta Hipster backpacks,Backpack:2024-06-26T13:08:41.313771:49,b_pedmwv783q,NHP International,"{'amount_cents': 2300, 'currency': 'USD', 'original_amount_cents': 2145, 'original_currency': 'EUR'}",49,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Downtown Denver Cooler Backpack,Backpack:2024-06-26T13:08:41.313771:50,b_jgcz52tunw,Sterling Kreek,"{'amount_cents': 3990, 'currency': 'USD'}",50,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Star-Patched Metallic Light Blue Mini Backpack,Backpack:2024-06-26T13:08:41.313771:51,b_3jxtednxl5,OMG Accessories,"{'amount_cents': 4000, 'currency': 'USD'}",51,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Waterproof Cotton canvas Backpack apple,Backpack:2024-06-26T13:08:41.313771:52,b_df4dp61bjn,studioloco,"{'amount_cents': 5148, 'currency': 'USD', 'original_amount_cents': 4800, 'original_currency': 'EUR'}",52,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Purple Suede Boot Stitch Backpack,Backpack:2024-06-26T13:08:41.313771:53,b_bsqav0pagh,Western Linens,"{'amount_cents': 25000, 'currency': 'USD'}",53,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Perception Woven Nylon Backpack,Backpack:2024-06-26T13:08:41.313771:54,b_bhls55b60v,Sol and Selene,"{'amount_cents': 12000, 'currency': 'USD'}",54,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mini Backpack for Kids Seals,Backpack:2024-06-26T13:08:41.313771:55,b_2s5ebfunf6,Play and Store,"{'amount_cents': 4279, 'currency': 'USD', 'original_amount_cents': 3990, 'original_currency': 'EUR'}",55,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Dune Toddler Backpack,Backpack:2024-06-26T13:08:41.313771:56,b_n5qta5twp3,Rad Toddler Co.,"{'amount_cents': 4500, 'currency': 'USD'}",56,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Leather Backpack Claire GW658816,Backpack:2024-06-26T13:08:41.313771:57,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9500, 'currency': 'USD'}",57,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack Mushroom Print,Backpack:2024-06-26T13:08:41.313771:58,b_ekh0beie26,Yak & Yeti,"{'amount_cents': 3000, 'currency': 'USD'}",58,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Glitter  Mini Backpack with Patches,Backpack:2024-06-26T13:08:41.313771:59,b_gmdqvhuvaj,Little Chicken,"{'amount_cents': 4800, 'currency': 'USD'}",59,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack - Unicorns ,Backpack:2024-06-26T13:08:41.313771:60,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",60,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Cascade Backpack - Standard,Backpack:2024-06-26T13:08:41.313771:61,b_bfotau3z0i,Portland Gear,"{'amount_cents': 9500, 'currency': 'USD'}",61,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Brielle Convertible Backpack Shoulder Bag Carry All,Backpack:2024-06-26T13:08:41.313771:62,b_ehwbo8z12s,modern+chic,"{'amount_cents': 5600, 'currency': 'USD'}",62,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Backpack with Prints,Backpack:2024-06-26T13:08:41.313771:63,b_4fn0wz6o3k,Nicci,"{'amount_cents': 4500, 'currency': 'USD'}",63,2024-06-26,2024-06-26T13:08:41.313771,Backpack
MWB-03 Montana West Western Print Backpack Pre-pack (12Pcs/C,Backpack:2024-06-26T13:08:41.313771:64,b_456u5yjyb7,Montana West,"{'amount_cents': 37999, 'currency': 'USD'}",64,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids insulated front compartment backpack: Galaxy,Backpack:2024-06-26T13:08:41.313771:65,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 4606, 'currency': 'USD', 'original_amount_cents': 4295, 'original_currency': 'EUR'}",65,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Large Clear Transparent BackPack Top handle,Backpack:2024-06-26T13:08:41.313771:66,b_mdhtez9tk6,Diacly,"{'amount_cents': 3152, 'currency': 'USD'}",66,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Bat Wing Striped Mini Backpack,Backpack:2024-06-26T13:08:41.313771:67,b_4r3j4e8q,COMECO INC,"{'amount_cents': 4400, 'currency': 'USD'}",67,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Flint Backpack - Unisex,Backpack:2024-06-26T13:08:41.313771:68,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4300, 'currency': 'USD'}",68,2024-06-26,2024-06-26T13:08:41.313771,Backpack
GABRIELLA Woven Backpack with Chain Strap,Backpack:2024-06-26T13:08:41.313771:69,b_dmin8matyq,KAYLA+AVA,"{'amount_cents': 4500, 'currency': 'USD'}",69,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Baby Backpack Stripe & Love - NOE,Backpack:2024-06-26T13:08:41.313771:70,b_8lppo7ay8e,Milinane,"{'amount_cents': 5899, 'currency': 'USD', 'original_amount_cents': 5500, 'original_currency': 'EUR'}",70,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Cow Print Western Leather Buckle Backpack,Backpack:2024-06-26T13:08:41.313771:71,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 5999, 'currency': 'USD'}",71,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Little kids backpack: Unicorn dreams,Backpack:2024-06-26T13:08:41.313771:72,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3212, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",72,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Wrangler Backpack Diaper Bags ,Backpack:2024-06-26T13:08:41.313771:73,b_kuw6edghr8,Zippity Do Dah,"{'amount_cents': 8500, 'currency': 'USD'}",73,2024-06-26,2024-06-26T13:08:41.313771,Backpack
7701B Backpack,Backpack:2024-06-26T13:08:41.313771:74,b_a1274wsui3,AR New York,"{'amount_cents': 7199, 'currency': 'USD'}",74,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mini Backpack for Kids Sharks,Backpack:2024-06-26T13:08:41.313771:75,b_2s5ebfunf6,Play and Store,"{'amount_cents': 4279, 'currency': 'USD', 'original_amount_cents': 3990, 'original_currency': 'EUR'}",75,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Ruffle Backpack - Daisies ,Backpack:2024-06-26T13:08:41.313771:76,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",76,2024-06-26,2024-06-26T13:08:41.313771,Backpack
ON SALE!! Varsity Clear Pink School Backpack Chenille Patch,Backpack:2024-06-26T13:08:41.313771:77,b_4uwju9t1z1,Mavi Bandz,"{'amount_cents': 1600, 'currency': 'USD'}",77,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Junior Backpacks,Backpack:2024-06-26T13:08:41.313771:78,b_5u6lnsy500,Stephen Joseph Gifts,"{'amount_cents': 2500, 'currency': 'USD'}",78,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Tan Cow Cowhide Backpack ,Backpack:2024-06-26T13:08:41.313771:79,b_bsqav0pagh,Western Linens,"{'amount_cents': 22000, 'currency': 'USD'}",79,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack Teckel,Backpack:2024-06-26T13:08:41.313771:80,b_3z0vpcmgf8,the cotton cloud,"{'amount_cents': 5357, 'currency': 'USD', 'original_amount_cents': 4995, 'original_currency': 'EUR'}",80,2024-06-26,2024-06-26T13:08:41.313771,Backpack
"Children's Backpack with Customized Patches, Personalized Ki",Backpack:2024-06-26T13:08:41.313771:81,b_4thppkhns0,GiftsbyPR,"{'amount_cents': 4400, 'currency': 'USD'}",81,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mini Backpack for Kids Shells,Backpack:2024-06-26T13:08:41.313771:82,b_2s5ebfunf6,Play and Store,"{'amount_cents': 4279, 'currency': 'USD', 'original_amount_cents': 3990, 'original_currency': 'EUR'}",82,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Girls Backpack with Glitter Varsity Letters - Mini Tie Dye,Backpack:2024-06-26T13:08:41.313771:83,b_63nlmfn1uj,Frog Sac,"{'amount_cents': 4800, 'currency': 'USD'}",83,2024-06-26,2024-06-26T13:08:41.313771,Backpack
"Duet 16"" Kids Backpack & Detachable Lunchbox Set",Backpack:2024-06-26T13:08:41.313771:84,b_274gq9ucot,J WORLD,"{'amount_cents': 3999, 'currency': 'USD'}",84,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Full Size Black Checkered Backpack,Backpack:2024-06-26T13:08:41.313771:85,b_m8tfhuqt3u,Kickin it up Socks,"{'amount_cents': 4500, 'currency': 'USD'}",85,2024-06-26,2024-06-26T13:08:41.313771,Backpack
YD-7928 - Vegan Leather Backpack - 7+ Colors,Backpack:2024-06-26T13:08:41.313771:86,b_av6qqhti43,Darling's Canada,"{'amount_cents': 4100, 'currency': 'USD'}",86,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mini Backpack for Kids Sands,Backpack:2024-06-26T13:08:41.313771:87,b_2s5ebfunf6,Play and Store,"{'amount_cents': 4279, 'currency': 'USD', 'original_amount_cents': 3990, 'original_currency': 'EUR'}",87,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Vintage Trucks Grade School Backpack,Backpack:2024-06-26T13:08:41.313771:88,b_43774ddf,SoYoung,"{'amount_cents': 4400, 'currency': 'USD'}",88,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Green tractors farm kids boy backpack,Backpack:2024-06-26T13:08:41.313771:89,b_8y38abnnmk,Yawoo Garments,"{'amount_cents': 3100, 'currency': 'USD'}",89,2024-06-26,2024-06-26T13:08:41.313771,Backpack
HYPE UNISEX PINK ICE CREAM CREST BACKPACK,Backpack:2024-06-26T13:08:41.313771:90,b_c8qwud4e1s,JHB2C LTD,"{'amount_cents': 3806, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",90,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Baby Backpack Tigre Brown - NOE,Backpack:2024-06-26T13:08:41.313771:91,b_8lppo7ay8e,Milinane,"{'amount_cents': 5899, 'currency': 'USD', 'original_amount_cents': 5500, 'original_currency': 'EUR'}",91,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack - Blue Monkey,Backpack:2024-06-26T13:08:41.313771:92,b_6517d564,Dabbawalla Bags,"{'amount_cents': 4600, 'currency': 'USD'}",92,2024-06-26,2024-06-26T13:08:41.313771,Backpack
"Beige, Brown & Red Aztec Backpack",Backpack:2024-06-26T13:08:41.313771:93,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7600, 'currency': 'USD'}",93,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack Canvas with Leather Trim Personalize Unisex,Backpack:2024-06-26T13:08:41.313771:94,b_7uhhtfna,ShoreBags,"{'amount_cents': 9500, 'currency': 'USD'}",94,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Winnie the Pooh Pattern Mini Backpack,Backpack:2024-06-26T13:08:41.313771:95,b_4r3j4e8q,COMECO INC,"{'amount_cents': 4000, 'currency': 'USD'}",95,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Eadie Liberty London Backpack  ,Backpack:2024-06-26T13:08:41.313771:96,b_44utayiamc,Josie Joan's,"{'amount_cents': 7792, 'currency': 'USD', 'original_amount_cents': 11700, 'original_currency': 'AUD'}",96,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack | Book bags | Blank bags  | Customization backpack,Backpack:2024-06-26T13:08:41.313771:97,b_fvbf24dfcw,Chicbaby LLC,"{'amount_cents': 7000, 'currency': 'USD'}",97,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Leather Backpack Anna GW193042,Backpack:2024-06-26T13:08:41.313771:98,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9500, 'currency': 'USD'}",98,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mini Fashion Backpack - SCARLETT,Backpack:2024-06-26T13:08:41.313771:99,b_7ycwxr8y6v,wonderland4children,"{'amount_cents': 3992, 'currency': 'USD', 'original_amount_cents': 5995, 'original_currency': 'AUD'}",99,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Straw Backpack - Straw Beach Bag with Leather Strap,Backpack:2024-06-26T13:08:41.313771:100,b_jxcxfftvzv,Melecraft,"{'amount_cents': 4569, 'currency': 'USD', 'original_amount_cents': 3600, 'original_currency': 'GBP'}",100,2024-06-26,2024-06-26T13:08:41.313771,Backpack
