title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
"Baby Shark 16"" 2 Pocket Backpack",Backpack:2024-07-02T12:06:20.111567:45,b_5p7zumq96e,Limited Edition Toys,"{'amount_cents': 2000, 'currency': 'USD'}",45,2024-07-02,2024-07-02T12:06:20.111567,Backpack
The Leather Sling Bag,Backpack:2024-07-02T12:06:20.111567:46,b_ddg3xfs9,WP Standard,"{'amount_cents': 15800, 'currency': 'USD'}",46,2024-07-02,2024-07-02T12:06:20.111567,Backpack
W009Cowhide Leather Sling Bag with Adjustable Shoulder Strap,Backpack:2024-07-02T12:06:20.111567:47,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 2590, 'currency': 'USD'}",47,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Wrangler Backpack Diaper Bags ,Backpack:2024-07-02T12:06:20.111567:48,b_kuw6edghr8,Zippity Do Dah,"{'amount_cents': 8500, 'currency': 'USD'}",48,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Colorblock Backpack — Vintage Pink,Backpack:2024-07-02T12:06:20.111567:49,b_ndu494ywdy,Engel.,"{'amount_cents': 4233, 'currency': 'USD', 'original_amount_cents': 3950, 'original_currency': 'EUR'}",49,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Eco-Friendly Boho Hippie Style Hemp Fanny Pack Hip Waist Bag,Backpack:2024-07-02T12:06:20.111567:50,b_46bj9yguc4,Lungta Imports,"{'amount_cents': 2400, 'currency': 'USD'}",50,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Coral Reef Backpack,Backpack:2024-07-02T12:06:20.111567:51,b_144e5hs81k,Mini Kyomo,"{'amount_cents': 5894, 'currency': 'USD', 'original_amount_cents': 5500, 'original_currency': 'EUR'}",51,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Genuine Leather Travel Duffel Bag Oversized Weekend Luggage,Backpack:2024-07-02T12:06:20.111567:52,b_wag98huzgc,VIOSI,"{'amount_cents': 18000, 'currency': 'USD'}",52,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Walker Bag Office Leather Bag,Backpack:2024-07-02T12:06:20.111567:53,b_9zr548svbu,MaheTri LLC,"{'amount_cents': 12000, 'currency': 'USD'}",53,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Transparent Pvc Waterproof Beach Bag Storage BAG_CWAB1915,Backpack:2024-07-02T12:06:20.111567:54,b_3eopd3scey,ACCITY,"{'amount_cents': 2998, 'currency': 'USD'}",54,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Smart Backpack,Backpack:2024-07-02T12:06:20.111567:55,b_xhpvqhsx9f,James Hawk,"{'amount_cents': 4999, 'currency': 'USD'}",55,2024-07-02,2024-07-02T12:06:20.111567,Backpack
HD3967 Classic Nylon Duffle Bag,Backpack:2024-07-02T12:06:20.111567:56,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 6375, 'currency': 'USD'}",56,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Juice Box Swim Backpack,Backpack:2024-07-02T12:06:20.111567:57,b_5o8ey581fk,DM Merchandising,"{'amount_cents': 1699, 'currency': 'USD'}",57,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Vintage Backpack,Backpack:2024-07-02T12:06:20.111567:58,b_hw9xbt94me,DOBBI,"{'amount_cents': 2950, 'currency': 'USD'}",58,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Starburst Pink Backpack & Lunchbag Set,Backpack:2024-07-02T12:06:20.111567:59,b_p89kvce9hc,EAST AVENUE,"{'amount_cents': 3295, 'currency': 'USD'}",59,2024-07-02,2024-07-02T12:06:20.111567,Backpack
3611A Cowhide Leather Back Pack,Backpack:2024-07-02T12:06:20.111567:60,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 3350, 'currency': 'USD'}",60,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Pink Charlie Backpack,Backpack:2024-07-02T12:06:20.111567:61,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",61,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Carousel Backpack,Backpack:2024-07-02T12:06:20.111567:62,b_1o8ty9ans6,Pip and Lenny,"{'amount_cents': 4500, 'currency': 'USD'}",62,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Kids Hidden in Time Backpack,Backpack:2024-07-02T12:06:20.111567:63,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",63,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Play Diaper Bag Backpack, Baby Bag with Changing Pad",Backpack:2024-07-02T12:06:20.111567:64,b_awf1h1ea9q,KeaBabies,"{'amount_cents': 4696, 'currency': 'USD'}",64,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Leather Backpack Anna GW193042,Backpack:2024-07-02T12:06:20.111567:65,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9500, 'currency': 'USD'}",65,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Duet 16"" Kids Backpack & Detachable Lunchbox Set",Backpack:2024-07-02T12:06:20.111567:66,b_274gq9ucot,J WORLD,"{'amount_cents': 3999, 'currency': 'USD'}",66,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Brown Pch Tote Bag,Backpack:2024-07-02T12:06:20.111567:67,b_67w5sm06hd,Kiko Leather,"{'amount_cents': 15000, 'currency': 'USD'}",67,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Baby Kids Flying Ducks Grey Backpack Back Bags,Backpack:2024-07-02T12:06:20.111567:68,b_tbys5jk9cz,Aier Wholesale,"{'amount_cents': 3100, 'currency': 'USD'}",68,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Backpack (Checks),Backpack:2024-07-02T12:06:20.111567:69,b_6tt98ub7mp,BinkyBro,"{'amount_cents': 3400, 'currency': 'USD'}",69,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Multifunctional Waterproof School Backpack - Assorted,Backpack:2024-07-02T12:06:20.111567:70,b_2bfk8tdmur,LEELO,"{'amount_cents': 798, 'currency': 'USD'}",70,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Backpack - Classic Deer Camo,Backpack:2024-07-02T12:06:20.111567:71,b_2k2pe71z7u,BURLEBO,"{'amount_cents': 5900, 'currency': 'USD'}",71,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Toddler Nap Mat | 55"" х 21"" | Age 3-7 | Construction",Backpack:2024-07-02T12:06:20.111567:72,b_f1zllu7b3a,SHYLERO,"{'amount_cents': 3499, 'currency': 'USD'}",72,2024-07-02,2024-07-02T12:06:20.111567,Backpack
""",..Checker Print / Solid Basic Backpack",Backpack:2024-07-02T12:06:20.111567:73,b_849n5pbfjm,42POPS,"{'amount_cents': 2500, 'currency': 'USD'}",73,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Nylon Backpack Kids Back To School,Backpack:2024-07-02T12:06:20.111567:74,b_3k3fb2p3pm,The Loki Shop,"{'amount_cents': 5200, 'currency': 'USD'}",74,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Little Kids Backpack: Strawberries,Backpack:2024-07-02T12:06:20.111567:75,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3210, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",75,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Charleston Handcrafted Leather Duffel Bags,Backpack:2024-07-02T12:06:20.111567:76,b_arceup81f2,Latico Leathers,"{'amount_cents': 38500, 'currency': 'USD'}",76,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Unisex Outdoor 45L Molle Backpack,Backpack:2024-07-02T12:06:20.111567:77,b_8xnmaee28k,JupiterGear Home,"{'amount_cents': 3899, 'currency': 'USD'}",77,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Urban Light Coated Canvas Sling Bag,Backpack:2024-07-02T12:06:20.111567:78,b_ch8igev2pv,TSD Brand,"{'amount_cents': 6000, 'currency': 'USD'}",78,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Orca Tactical 34L Molle Military Survival Backpack Rucksack,Backpack:2024-07-02T12:06:20.111567:79,b_gv4cxtgkdk,Orca Tactical,"{'amount_cents': 6000, 'currency': 'USD'}",79,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Kids Flower Power Backpack,Backpack:2024-07-02T12:06:20.111567:80,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",80,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Tactical Waist Bag & Molle Edc Pouch For Outdoor Activities,Backpack:2024-07-02T12:06:20.111567:81,b_5y1tpzk7vh,JupiterGear,"{'amount_cents': 2696, 'currency': 'USD'}",81,2024-07-02,2024-07-02T12:06:20.111567,Backpack
City Leather Backpack,Backpack:2024-07-02T12:06:20.111567:82,b_1qqs10a9u5,Hides,"{'amount_cents': 31400, 'currency': 'USD'}",82,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Vintage Floral Corduroy Tote Bag,Backpack:2024-07-02T12:06:20.111567:83,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2200, 'currency': 'USD'}",83,2024-07-02,2024-07-02T12:06:20.111567,Backpack
83864: Fanny Pack |Ultra-Slim| Recycled Rpet | Retro Rainbow,Backpack:2024-07-02T12:06:20.111567:84,b_5iterkpv8k,Fydelity,"{'amount_cents': 1300, 'currency': 'USD'}",84,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Transparent Casual Waterproof Backpack For School - Assorted,Backpack:2024-07-02T12:06:20.111567:85,b_2bfk8tdmur,LEELO,"{'amount_cents': 799, 'currency': 'USD'}",85,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Kids Like, Totally Backpack",Backpack:2024-07-02T12:06:20.111567:86,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",86,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Basic Backpack,Backpack:2024-07-02T12:06:20.111567:87,b_hw9xbt94me,DOBBI,"{'amount_cents': 1800, 'currency': 'USD'}",87,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Solid Color Crossbody Fanny Pack Belt Bag,Backpack:2024-07-02T12:06:20.111567:88,b_bya786doke,Love and Repeat,"{'amount_cents': 990, 'currency': 'USD'}",88,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Clutch® Pro Lightning,Backpack:2024-07-02T12:06:20.111567:89,b_nme2a6mtqy,Clutch,"{'amount_cents': 3998, 'currency': 'USD'}",89,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Tie Dye Glitter Varsity Letter Insulated Lunch Bag Lunchbox,Backpack:2024-07-02T12:06:20.111567:90,b_63nlmfn1uj,Frog Sac,"{'amount_cents': 4000, 'currency': 'USD'}",90,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Capri 2 -n-1 Garment Bag,Backpack:2024-07-02T12:06:20.111567:91,b_f482aff2,Brouk and Co.,"{'amount_cents': 12000, 'currency': 'USD'}",91,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Sienna Convertible Backpack,Backpack:2024-07-02T12:06:20.111567:92,b_9yjfkk95hj,MMS Brands,"{'amount_cents': 5400, 'currency': 'USD'}",92,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Handmade Leather Setche,Backpack:2024-07-02T12:06:20.111567:93,b_uf6us59zc3,Atitlan Leather,"{'amount_cents': 13994, 'currency': 'USD'}",93,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Perception Woven Nylon Backpack,Backpack:2024-07-02T12:06:20.111567:94,b_bhls55b60v,Sol and Selene,"{'amount_cents': 12000, 'currency': 'USD'}",94,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Boho Navajo Baja Tribal Woven Bum Bag Fanny Pack,Backpack:2024-07-02T12:06:20.111567:95,b_1e67dn411w,Cap Zone,"{'amount_cents': 650, 'currency': 'USD'}",95,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Travel Tote Handbag/Purse Insert Cosmetic Organizer,Backpack:2024-07-02T12:06:20.111567:96,b_9hfrrjqke9,The American Gift Company (TAGCO),"{'amount_cents': 999, 'currency': 'USD'}",96,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Itzy Bitzy Backpack,Backpack:2024-07-02T12:06:20.111567:97,b_df9cebde,Itzy Ritzy,"{'amount_cents': 3999, 'currency': 'USD'}",97,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Indie | Large Essential Sling,Backpack:2024-07-02T12:06:20.111567:98,b_eu3bwdej66,WEST VON,"{'amount_cents': 14900, 'currency': 'USD'}",98,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Brielle Convertible Backpack Shoulder Bag Carry All,Backpack:2024-07-02T12:06:20.111567:99,b_ehwbo8z12s,modern+chic,"{'amount_cents': 5600, 'currency': 'USD'}",99,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Foldable Backpack,Backpack:2024-07-02T12:06:20.111567:100,b_4fn0wz6o3k,Nicci,"{'amount_cents': 4000, 'currency': 'USD'}",100,2024-07-02,2024-07-02T12:06:20.111567,Backpack
