tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_6xan82zm5r,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1691670146000,False,False,r_5fr94nqrxm,8656
bo_rsd628uess,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691616914000,False,False,r_53likuas,87634
bo_a4rawwy72e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691609366000,False,False,r_9nh2v3ahs4,21857
bo_ean46sp6br,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1691601531000,False,False,r_9vnr507jjc,33588
bo_g8qdxtnbnf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691599246000,True,True,r_a9jyy0gm4g,66555
bo_c2a3xe9e5d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691558746000,False,False,r_pkdvshytfm,32598
bo_q3a8963y4j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691535046000,False,False,r_bs5h2x38da,109808
bo_3476tqb47n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691527546000,False,False,r_9d10zxea,120428
bo_q75q6dchm8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691523441000,True,True,r_656mz7evwp,107933
bo_97hm5rjfnm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691517312000,False,False,r_9vnr507jjc,38709
bo_gfd65yrv54,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691436912000,False,False,r_8qw8zqbrqm,46121
bo_rtphfh2a2t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691436012000,False,False,r_2d656xjav3,39532
bo_g3wtsj3gug,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691431512000,False,False,r_2jhjn536ux,59674
bo_vbfak752dz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691409312000,True,True,r_56iva14o,68594
bo_chd9s7p89t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691330412000,False,False,r_5ckdntoz,34258
bo_7b46kf34pg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691297112000,False,False,r_eba4ej0oyi,194644
bo_ejrr8e5g7k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691287812000,True,True,r_rjcus8mams,49258
bo_35wpg6qkww,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691186529000,False,False,r_b020dac5,114127
bo_dwrgyj9xwz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691185329000,False,False,r_b020dac5,55977
bo_pbcb49hx8n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691179329000,False,False,r_26qjkkfl,92190
bo_69ft8d4nhq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691176629000,False,False,r_ed0gx8s5,29751
bo_expsg86857,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691164260000,False,False,r_av9dbs3ffh,19812
bo_7p3fhd7wsu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691160060000,False,False,r_33tctivvpb,112851
bo_y84s5ea7nw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691110860000,False,False,r_3sa3q1dh5y,53009
bo_723ctfpg8x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691109360000,False,False,r_88pxjjl92f,41069
bo_ktvtmx5fbp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1691077163000,False,False,r_9vnr507jjc,0
bo_2p5furs9ms,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1691038016000,False,False,r_njd86v6hxs,219474
bo_zq7pd6m7bv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690997566000,False,False,r_aaf2cg6m,43535
bo_d3y237k8rt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690991566000,False,False,r_2v52hzarby,175158
bo_99vdrghejg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690990966000,False,False,r_b2882a06ps,134553
bo_7g8pgk2fu7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690925522000,False,False,r_5fr94nqrxm,106366
bo_w22g2kntvu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690921322000,True,True,r_8jl2yesf,87189
bo_yru3fh9p6b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690916159000,False,False,r_ed0gx8s5,21223
bo_2rhehtwkgy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690899477000,False,False,r_dqxc46m9,91542
bo_wrewzweude,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690856577000,False,False,r_ckw8czr7nr,26042
bo_b6h9t57mag,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690842293000,False,False,r_cldbl3kf,161210
bo_y32ahkn3dt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690839893000,False,False,r_mf46a7q7uh,65571
bo_54pgpk52n6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690835883000,False,False,r_cspd93ekmt,133151
bo_hmjvts6ynf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690771688000,False,False,r_adce8ngc,69270
bo_7y23sscwmc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690674488000,False,False,r_4rzk2e1g,33952
bo_ceevjxw2p5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690666088000,False,False,r_9vnr507jjc,24420
bo_scbea2e56s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690482279000,True,True,r_90no4qgb2f,46126
bo_54pwtmtbrq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690472664000,False,False,r_bsoxbji8,40004
bo_ymp7cs539s,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690472064000,False,False,r_1jwfrjp36b,56166
bo_y33z5qq6hd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690415250000,False,False,r_uhv9tg3rej,134000
bo_tu53usq9f5,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1690407450000,True,True,r_8j5o0n8m,0
bo_9fxfb8tbz4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690403250000,False,False,r_7ngl3ra63b,67008
bo_ws3ct765zx,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1690392105000,True,True,r_dnvauq33,6391
bo_mdysw7a4na,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690382429000,False,False,r_49eetbvpgq,37764
bo_j2y8ya8etz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690380329000,False,False,r_athrbx41x7,66767
bo_vd46jhdezg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690339829000,False,False,r_e10v9n9ada,98919
bo_y6s6csmtx8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690316729000,True,True,r_bnk94c6qck,71416
bo_dy5ckkqmg7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690233499000,False,False,r_pkdvshytfm,44151
bo_a38wjuawux,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690060104000,False,False,r_3byu2cm5w4,37523
bo_tagmmcpnrh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690047804000,False,False,r_9d10zxea,163027
bo_53vqnsb69k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690047204000,True,True,r_6wsr78nu6u,43441
bo_fp26a2wmmn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690035504000,False,False,r_38ldvd4z95,23405
bo_8hptqcsgen,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1690034304000,False,False,r_2jhjn536ux,141208
bo_b2gdsscr6q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1690033104000,False,False,r_165m086fnb,47808
bo_hqty4rdgy9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689959904000,False,False,r_9fmwwts0oy,91630
bo_wjeab3nd9q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689956004000,False,False,r_2qm4bnealc,59542
bo_mg8d3m22w9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689947391000,True,True,r_3fa2zs6w,78478
bo_ztrmvxmf5z,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1689943191000,True,True,r_8nl67d2z,0
bo_xtmd5jfxg7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689887691000,False,False,r_9vnr507jjc,31028
bo_ss7v9ryxyb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689883842000,True,True,r_e1epo1ci,54456
bo_qhacnevwtx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689879942000,False,False,r_6mvpy6bigl,33807
bo_f27bw4h5pd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689876342000,True,True,r_dc2fa16f,81617
bo_bx5gzusuww,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689814517000,False,False,r_1z552rk6,56686
bo_4sfjc3q6hu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689812717000,True,True,r_dnvauq33,48006
bo_cmaqsq6vrm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689810917000,False,False,r_8ssbv0mejw,35589
bo_kncsqjhr35,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689796046000,False,False,r_eba4ej0oyi,23932
bo_uwhmvjdmke,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689793646000,False,False,r_b2882a06ps,129919
bo_y7q6a927s3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689786446000,False,False,r_6ipieidjc4,22538
bo_d52abkv9fm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689786446000,False,False,r_ckw8czr7nr,26039
bo_ghdgcp4me2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689721252000,False,False,r_4491978c,88183
bo_mx7sfxkj88,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689720052000,False,False,r_7ngl3ra63b,114858
bo_kxkzpe7ssh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689715852000,False,False,r_e3cclyyowi,51486
bo_wr9z9gw3we,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689708963000,False,False,r_5sjhs1gt,89926
bo_m46egcqwty,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689708063000,False,False,r_7nvfzkzf,24420
bo_3nuwtq8avw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689705063000,False,False,r_7nvfzkzf,32803
bo_h7y8re6qhe,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689641919000,False,False,r_7p8b7ykwco,95013
bo_fjk578rvca,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689625119000,False,False,r_25o17vo6,72968
bo_rx7z9at4f5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689620619000,False,False,r_pkdvshytfm,35258
bo_uzdfgnzw2p,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1689611845000,False,False,r_165m086fnb,4618
bo_yxqp2jqsr4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689598736000,False,False,r_5k36x0tz,23591
bo_fkue8t7pwb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689548801000,False,False,r_49eetbvpgq,40229
bo_852pqvurc4,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1689526367000,False,False,r_njd86v6hxs,11189
bo_nhydnegkz8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689445270000,False,False,r_9vnr507jjc,34084
bo_9beu2x4sem,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689343511000,False,False,r_av9dbs3ffh,21928
bo_zzuy9fj34x,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689303846000,False,False,r_88pxjjl92f,22883
bo_xcb6gcagqp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689272704000,False,False,r_7p8b7ykwco,172992
bo_62m8qksevp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689265922000,True,True,r_9xj5n1re4t,110397
bo_72wavt6vf2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689231561000,False,False,r_7na7aiee,35004
bo_3kccvxf48e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689196181000,False,False,r_4n8ajods,91541
bo_3d769pbsmr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689195881000,False,False,r_av9dbs3ffh,70512
bo_j2xkkyzpqv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689193781000,True,True,r_4gjqrcpzap,70526
bo_7yaeekzgsk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689193481000,False,False,r_5uufm4tlen,28114
bo_p73yxexu84,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689191081000,False,False,r_7nvfzkzf,19947
bo_e6jvqmtsgx,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1689180600000,False,False,r_av9dbs3ffh,0
bo_pba64sc9wr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689172441000,False,False,r_njd86v6hxs,31430
bo_5dc7uf5zmc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689112835000,False,False,r_49eetbvpgq,19275
bo_u2knmk7hm6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689105635000,False,False,r_d5552dykbe,68903
bo_sn4q27t53n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689051643000,False,False,r_njd86v6hxs,76140
bo_tnnepakd6d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689048643000,False,False,r_d2sjeqka,37447
bo_zyr68gza7w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1689024943000,False,False,r_165m086fnb,67658
bo_7ykjtnb8hw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1689000305000,False,False,r_3sa3q1dh5y,34169
bo_24eej3wyuy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688995205000,False,False,r_cd6odm0gnj,157856
bo_hbycu25j73,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688938805000,False,False,r_9vnr507jjc,25411
bo_hhegkehymv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688881775000,False,False,r_9oswwzpwmg,46086
bo_5efgjz8zt5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688856875000,False,False,r_1smwnw9pl5,32723
bo_gcbxjwdzhj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688834375000,False,False,r_aom8tdip,63436
bo_vdabgdk73e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688793575000,False,False,r_53likuas,140374
bo_r8dj7a6y83,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688767775000,True,True,r_f8hz2x6mkv,50421
bo_tzyj4kazkb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688761775000,False,False,r_e1ozx8d7,33789
bo_2nnpcw2qy3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688748741000,False,False,r_64u15doh,27362
bo_e74g7v8b7e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688726241000,False,False,r_9vnr507jjc,32680
bo_8vjrxcv3kc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688699541000,False,False,r_88pxjjl92f,32219
bo_gc8wrdywdg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688665641000,False,False,r_el7jmg6ohr,34588
bo_hp7ahmwcja,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688662385000,False,False,r_230v4g4dd5,63900
bo_v8w7guvxyw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688614085000,False,False,r_8qw8zqbrqm,24843
bo_mut4r4jesm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688599385000,False,False,r_2tbukihd,51859
bo_kvywq3cwja,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688582900000,False,False,r_dxcvyyxavo,128791
bo_gykesm7nd8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688522000000,True,True,r_71pve7hgeu,54323
bo_wgg82hxhqx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688331019000,False,False,r_5dg9gdsn,41745
bo_r68f3tmkf3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688329819000,False,False,r_6om30brq,28338
bo_xu7avuxc8z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688259619000,False,False,r_ckw8czr7nr,24056
bo_3bf366bcyf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688256619000,False,False,r_2jhjn536ux,42060
bo_ppsebcyq7c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688241919000,True,True,r_37mv8awh,52984
bo_nn73dhqqfz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688232619000,False,False,r_b2882a06ps,112447
bo_9du8y6rhhk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688170219000,False,False,r_exze6sdk,69031
bo_82c6xe2vaw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688143819000,False,False,r_wfa74cw9qp,71534
bo_6jft6yx8va,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688073239000,False,False,r_bsoxbji8,23163
bo_z3xgqc75gu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1688068139000,False,False,r_88pxjjl92f,20297
bo_n33qecxmdx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1688065439000,False,False,r_bbcd5jk9bd,48277
bo_ucw63rz4yb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687985899000,False,False,r_pvmpa6gxxy,26909
bo_tjwkx5smmm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687901411000,False,False,r_caxwie32w5,38767
bo_rxfg4g8ksd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687894511000,True,True,r_2zpmc1hjgz,75203
bo_znfevu2ayg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687890911000,True,False,r_2x9y4hq2yn,55334
bo_nqp7c4ny26,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687885068000,True,True,r_2x9y4hq2yn,140756
bo_aptq5ng9r3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687827468000,False,False,r_2m6aekfq,37341
bo_92mrerejcm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687817568000,False,False,r_pkdvshytfm,43069
bo_dsjzsbw3np,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687816068000,False,False,r_7cruvpn7,56619
bo_v5syzzugz3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687808268000,False,False,r_350av4kaem,21871
bo_xdkc9jy43v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687803926000,True,True,r_vrmc37qnft,42689
bo_she66jwz4k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687801526000,False,False,r_e10v9n9ada,32963
bo_64v6nhqqqg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687741226000,True,True,r_bcmewqwf6h,41815
bo_6eccpahwnw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687646426000,False,False,r_d32ohvknfn,22841
bo_wj4fkhckx8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687636226000,True,True,r_athrbx41x7,43823
bo_pr9szkrc9x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687572326000,False,False,r_8qw8zqbrqm,28897
bo_ygpww6pa6e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687571126000,False,False,r_53likuas,55494
bo_gktv27aytw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687557926000,False,False,r_hrrqwyrg,32194
bo_9dkhvwns22,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687549526000,False,False,r_ax31hbbd53,40622
bo_q74kyvf93g,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687546826000,False,False,r_53a97y8xek,24371
bo_fkwa5aftzk,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1687540655000,True,True,r_c36g3r8ctr,16832
bo_45kk4tghtw,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1687540655000,True,True,r_c36g3r8ctr,7869
bo_gt5wrnsfnw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687462402000,False,False,r_7c47yrvv8u,36571
bo_5m8jexpxd2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687429124000,False,False,r_el7jmg6ohr,26978
bo_hjjs9ygr48,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687385324000,False,False,r_25o17vo6,96282
bo_nrbtyjypae,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687380824000,False,False,r_9vnr507jjc,20315
bo_h7x3edby8p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687379024000,False,False,r_aom8tdip,82241
bo_ghgsaf9sqb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687377824000,False,False,r_8k1274v63g,37249
bo_kyhphq4pr6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687370024000,True,True,r_9oswwzpwmg,68205
bo_t99v8ssrh2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687345839000,False,False,r_aaf2cg6m,33897
bo_q3v8xaqd7y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687328439000,False,False,r_d2sjeqka,22843
bo_af8anaezaw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687297239000,False,False,r_6hrkvbemmn,35726
bo_vw6fx7qpkr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687294839000,False,False,r_jj7w155r2b,64777
bo_7u7j696mub,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687291539000,False,False,r_38ldvd4z95,38765
bo_xhehj5sz4v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687263738000,False,False,r_bbcd5jk9bd,37690
bo_cpg8sxqj8z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687230438000,True,True,r_23zf1rny,91598
bo_ke9tcfhkk9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687211838000,False,False,r_ermin2dh,52270
bo_4krsjkwtu9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687205538000,False,False,r_7na7aiee,39316
bo_rtkrawt5gq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687192953000,True,True,r_9d10zxea,145147
bo_vm4sd3pd6p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687175553000,False,False,r_88pxjjl92f,27217
bo_yfdtftj886,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687132653000,False,False,r_99uuem6q,174948
bo_p2nurqggjm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1687075653000,False,False,r_53likuas,65266
bo_gws65yny9n,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1687059753000,True,True,r_7e5cd3jv,0
bo_6w2gudgrrz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687037253000,False,False,r_9vnr507jjc,42840
bo_w6wrppe279,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1687033653000,True,True,r_64h0w2ht7p,60332
bo_xg36zwyz9q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686959853000,False,False,r_49eetbvpgq,26880
bo_aw8hwjjekk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686955353000,False,False,r_2tbukihd,90894
bo_xuexuux5v8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686938853000,False,False,r_ssj97sto,33733
bo_4scj5gkq9b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686936753000,True,True,r_c36g3r8ctr,101725
bo_43t6nawpy3,BACKORDER,CANCELED,CANCELED,ELEVATE,1686936753000,True,True,r_c36g3r8ctr,0
bo_wx5n5yybka,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686935720000,False,False,r_9vnr507jjc,42670
bo_g6a43pkjrb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686916216000,False,False,r_88pxjjl92f,23357
bo_ty4nawgqyt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686867916000,False,False,r_cw5n60l3,91019
bo_dp6k73sfur,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686785236000,False,False,r_bsoxbji8,27063
bo_by62knmnxq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686783436000,False,False,r_etml4jlabr,20936
bo_wakkpy3mdq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686779836000,False,False,r_9903q2fykm,26718
bo_p7azxurcmh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686774736000,False,False,r_33h5on1s,22238
bo_r477wy5q5u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686711091000,False,False,r_pkdvshytfm,51035
bo_x8bewpcm6v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686692491000,False,False,r_d2sjeqka,23949
bo_eyk5py3px9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686657385000,True,True,r_13x3fprsfr,51967
bo_dhhyv3xyq5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686613885000,False,False,r_cldbl3kf,118283
bo_a2gs3gjak5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686609985000,False,False,r_6dvujpu3yv,54780
bo_m2xs2vkcw4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686598885000,False,False,r_5sjhs1gt,90813
bo_u7x4axnk8u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686593785000,True,True,r_c9r92kw2,222769
bo_knf8tc85s9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686534872000,False,False,r_6om30brq,25700
bo_bkuttngyc5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686520172000,False,False,r_2v52hzarby,147741
bo_878ptjy3e3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686507272000,False,False,r_40ojpudfx5,66167
bo_cdf52u3pww,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1686441872000,False,False,r_4n6cjc5nlg,67671
bo_2tfbebapdf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686414872000,False,False,r_2i7lqmtk5o,74411
bo_3cq8tzpxk3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686413972000,False,False,r_2i7lqmtk5o,50214
bo_ys4xu6hxne,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686344972000,False,False,r_88pxjjl92f,28920
bo_z37cmkf3ha,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1686333959000,False,False,r_9vnr507jjc,27030
