tokens,publish_at_values,created_at_values,titles,ratings,brand
br_pd64r9w54q,1690570800000,1690352859000,Five star service ,5,Threaded Pair
br_ztg75rnym3,1690398000000,1690194156000,Love this ball!,5,Threaded Pair
br_7h7csrcsjb,1689620400000,1689262396000,Lovely~ ,5,Threaded Pair
br_bmvhmb26qs,1689102000000,1688897209000,Great!,5,Threaded Pair
br_6qqts8asjk,1688756400000,1688588792000,good quality ,4,Threaded Pair
br_5rtkrwu97x,1688065200000,1687826510000,Product packaged very well. Good quality materials. ,5,Threaded Pair
br_dtjpvctpue,1687892400000,1687719284000,Fantastic,5,Threaded Pair
br_5g788xd2jh,1687892400000,1687526952000,Great!,5,Threaded Pair
br_y4ndc2mrut,1687806000000,1687459296000,LOVE MY PURSE,5,Threaded Pair
br_mq4s5495c7,1687460400000,1687264062000,love this bag,5,Threaded Pair
br_rdd7fx3ygy,1687374000000,1687210565000,Nice feelers good quality,5,Threaded Pair
br_633kwpe2b3,1687374000000,1687184141000,Cool Item!,3,Threaded Pair
br_hx3b4wqm79,1686769200000,1686595529000,Perfect toy for your ball loving fur babies!! Ours love it!! ,5,Threaded Pair
br_b8kufpb4c4,1686769200000,1686591764000,Fantastic!,5,Threaded Pair
br_ycu63qa5sz,1686682800000,1686506932000,Great product,4,Threaded Pair
br_wmfvv29abh,1686682800000,1686345622000,Absolutely love the bags but...,4,Threaded Pair
br_cq3wcrqx9y,1686078000000,1685771830000,Super cute and very roomy bags ,5,Threaded Pair
br_2vvdwqca8w,1686078000000,1685758834000,Great products! Super happy ,5,Threaded Pair
br_te7gzavk76,1685646000000,1685460867000,One of a Kind Products!,5,Threaded Pair
br_5n6g6mpead,1685646000000,1685414387000,LOVEEE,5,Threaded Pair
br_aqj32sphys,1685559600000,1685378723000,Product came as described and as shown in images! ,5,Threaded Pair
br_bbn4nn22fm,1685473200000,1685053189000,Threaded Pear helped sales by fulfilling right away,5,Threaded Pair
br_tzbwd4ffmc,1684954800000,1684784331000,Very cute purses!,5,Threaded Pair
br_ewsnc27afy,1684954800000,1684783328000,"Great products! Can’t wait to offer these to my
Customers!! ",5,Threaded Pair
br_t9278jm66v,1684868400000,1684669931000,"Fantastic!  Shipped the same day I ordered, LOVE that turnaround! ",5,Threaded Pair
br_hdpppuen7q,1684522800000,1684362066000,Fast shipping! ,5,Threaded Pair
br_tx9uuzg86f,1684522800000,1684351320000,Well done,5,Threaded Pair
br_7k79uq9a52,1684263600000,1683887860000,Amazing,5,Threaded Pair
br_4z98yypcrz,1683831600000,1683659869000,Exactly as ordered - repeat customer,5,Threaded Pair
br_pbvbf56b2k,1683658800000,1683491350000,Great!!!,5,Threaded Pair
br_jmvqe2d345,1683658800000,1683387055000,Ordered twice now and very happy with everything.,5,Threaded Pair
