tokens,publish_at_values,created_at_values,titles,ratings,brand
br_r4uc6rzupw,1690916400000,1690643329000,"Quality merchandise, great price points!",5,C&F Home
br_jknr6nb2jh,1690916400000,1690564684000,Always consistent ,5,C&F Home
br_u3we7rvyx4,1690916400000,1690557885000,Love this company,5,C&F Home
br_njgd56gpmz,1690830000000,1690480718000,Delightful!,5,C&F Home
br_uyzwkpe753,1690225200000,1689883674000,Love it.,5,C&F Home
br_rh5juku3ep,1689879600000,1689698128000,Nice product,4,C&F Home
br_tj2ss6hub8,1689793200000,1689612260000,Always wonderful. Thank you for the quick shipping!,5,C&F Home
br_5aauv4n9xg,1689706800000,1689532952000,Great products! Very pleased.,5,C&F Home
br_5zccprd3ud,1689706800000,1689436143000,These pillows will definitely be in my buy again list ASAP!!,5,C&F Home
br_4p5m2q3cwp,1689620400000,1689264445000,Lovely!,5,C&F Home
br_kt5gx7pbam,1689361200000,1689184146000,Will buy from again,5,C&F Home
br_c88wv77km5,1689274800000,1689035046000,Excellent!,5,C&F Home
br_6p3wy8uen7,1689102000000,1688917324000,Awful customer service,1,C&F Home
br_5kzur9t5py,1689102000000,1688843520000,Beautiful quality products,5,C&F Home
br_jndgcde35x,1688583600000,1688176194000,Fab little pillows!,5,C&F Home
br_guz5pppppf,1688583600000,1688134673000,Fast shipping!,5,C&F Home
br_99n68cwpzd,1688410800000,1688040832000,Love everything I received!,5,C&F Home
br_nxaqq5gher,1687892400000,1687731593000,Very colorful,5,C&F Home
br_7rfx69k3jk,1687546800000,1687367243000,They always ship out orders ASAP!  ,5,C&F Home
br_5e77d58tp7,1687460400000,1687281477000,great quality. vivid detailed colors on pillows and towels,5,C&F Home
br_85v93s6q85,1687374000000,1687215615000,No dimensions noted in listing for rod pocket. Ordered what I thought would work . No returns,1,C&F Home
br_5a97udqjgd,1687287600000,1687038647000,Great Products!,5,C&F Home
br_yyy6q4gtde,1687201200000,1686835702000,Quality Products,5,C&F Home
br_uv2prgqyfd,1687201200000,1686834810000,High quality beautiful product ! ,5,C&F Home
br_qq27mjt7wh,1686855600000,1686700580000,Fun 4th stuff!,5,C&F Home
br_apkbr5rpm4,1686769200000,1686595814000,Great experience!,5,C&F Home
br_j7bgys7vd2,1686769200000,1686595695000,Solid Company!,5,C&F Home
br_egmaw3eabq,1686078000000,1685730122000,Have ordered three times and each time has been a great experience. ,5,C&F Home
br_rqub8gt7k6,1685991600000,1685646928000,beautiful product,5,C&F Home
br_dhu3qzb88s,1685991600000,1685583582000,So fast!,5,C&F Home
br_fw3cjf9qq8,1685559600000,1685199451000,"wonderful products at great price points, my customers love them",5,C&F Home
br_p7ptzb7tnd,1685559600000,1685113892000,Everything was great from start to finish and very convenient!,5,C&F Home
br_nv3ggmtvr6,1685559600000,1685097093000,Wonderful ,5,C&F Home
br_5fbpqrdt96,1685473200000,1685039270000,This is my third order and very happy each time! ,5,C&F Home
br_pbvmk7azc7,1685127600000,1684942907000,Perfect,5,C&F Home
br_e8c2ksgmra,1684868400000,1684519537000,"Quality products, quick shipping.",5,C&F Home
br_k9azua6stg,1684522800000,1684354207000,VERY NICE MERCHANDISE!,5,C&F Home
br_cucqnp963f,1684263600000,1684033493000,Awesome,5,C&F Home
br_knyna2x64b,1684263600000,1683985349000,So very happy with these ! ,5,C&F Home
br_98tjwn4b5t,1683918000000,1683744539000,Great Products,5,C&F Home
br_yjcpbm9fp9,1682967600000,1682554216000,Great for my store,5,C&F Home
br_7ssrkbngen,1682535600000,1682344192000,Wonderful!  The pillows & rugs (products) are very high quality and so impressed with the quick shipping to my store. ,5,C&F Home
br_6ctr57sm63,1682449200000,1682039945000,Awesome Art Dolls,5,C&F Home
br_3g3u5whk6g,1682362800000,1681963469000,"Excellent Product, Fast Delivery",5,C&F Home
br_9h6wvmcmrc,1681930800000,1681747515000,Great Product!,5,C&F Home
br_76hfb83frf,1681758000000,1681410365000,Love!,5,C&F Home
br_nx23z3de4e,1681758000000,1681399613000,Cute towels!,5,C&F Home
br_tcjyta92az,1681239600000,1680927529000,"Excellent Product, Fast Delivery",5,C&F Home
br_bvxkr8f5dj,1681239600000,1680906957000,I love the quality and the designs. So beautiful. Also it came really fast. ,5,C&F Home
br_wvktf66t4y,1681239600000,1680898459000,As always excellent product and fast shipping,5,C&F Home
br_2wst4x3mr2,1680894000000,1680713956000,Delighted,5,C&F Home
br_rez922f8hj,1680807600000,1680640624000,Wonderful as always. ,5,C&F Home
br_eh2euvv653,1680634800000,1680318604000,Beautiful product ,5,C&F Home
br_8bh4nvnvrj,1680548400000,1680194947000,Cute stuff!!!,5,C&F Home
br_pd2zrjwb9u,1680030000000,1679666485000,Great!,4,C&F Home
br_9regynbcck,1679425200000,1679191125000,So cute,5,C&F Home
br_qa6xarymej,1679425200000,1679100954000,Great as usual. Just wish prices were a little better. ,5,C&F Home
br_zmrjar6zeb,1679425200000,1679067679000,AMAZING!!,5,C&F Home
br_ywkcxmae75,1679425200000,1679011550000,Perfect condition!,5,C&F Home
br_pzrx6d99r2,1679338800000,1678979375000,Fastest shipping ever!,5,C&F Home
br_ud4w5swrby,1678820400000,1678598503000,"Excellent Product, Fast Delivery",5,C&F Home
br_fwa596a4v8,1678478400000,1678294072000,Absolutely love this company!!!  Everything comes priced and ready to go and the quality is awesome!,5,C&F Home
br_3d5938sdjc,1678392000000,1678162884000,Very Beautiful,5,C&F Home
br_qnfsh2tjnb,1678305600000,1678137342000,Very happy with my purchase. Items were better than expected.  ,5,C&F Home
br_bycxcarsnq,1678219200000,1677899826000,"Excellent Product, Fast Delivery",5,C&F Home
br_awmcm2xk2t,1678219200000,1677864458000,Love your products!,5,C&F Home
br_bvc9mywea4,1678132800000,1677720171000,love them,5,C&F Home
br_fe9sbhfdhw,1677873600000,1677687488000,Always Great Quality/Fast Shipping,5,C&F Home
br_fwrb5sbq93,1677787200000,1677610372000,Adorable as usual! Wish the price point had a better markup margin- but all in all great items,4,C&F Home
br_ky6un9jyhv,1677614400000,1677440664000,Great line!,5,C&F Home
br_qhrtt9wsz5,1677614400000,1677417107000,Good value and product!,5,C&F Home
br_qd4xg54wr7,1677614400000,1677329478000,Awesome,5,C&F Home
br_wjbrmf64gj,1677528000000,1677188857000,Always fast shopping! ,5,C&F Home
br_p8ts28wq98,1677009600000,1676565432000,Love love these kitchen towels. ,5,C&F Home
br_cetttb2c5z,1676664000000,1676502003000,Great products!,5,C&F Home
br_2z25cjujjs,1676664000000,1676477816000, I loved everything but my customers did not purchase,4,C&F Home
br_pgysj6ruas,1676404800000,1676218990000,Wonderful products!,5,C&F Home
br_mmb5nhdmej,1676404800000,1676214327000,Beautiful as slways,5,C&F Home
br_dpbqvk8m26,1676404800000,1676093920000,Love love theses are absolutely beautiful ,5,C&F Home
br_wtcmjd8nr3,1675972800000,1675792032000,The items are pretty cheaply made and smaller than anticipated. ,4,C&F Home
br_9nkdweuz9t,1675368000000,1675193524000,fun items good response from customers,5,C&F Home
br_5tkm8j2xb9,1675368000000,1675193220000,great products,5,C&F Home
br_wupqjtmdpg,1675195200000,1674800185000,Super Cute!,5,C&F Home
br_vb7zjsdyaw,1674849600000,1674617483000,Great products and lightning fast shipping ,5,C&F Home
br_kg857rmjv3,1674676800000,1674470990000,The quilted placemats are beautiful patterns and great quality,5,C&F Home
br_gxacdh2rz5,1674590400000,1674235991000,Love the pillows!,5,C&F Home
br_rvz63recrf,1674590400000,1674235293000,Wonderful Products,5,C&F Home
br_7sea2kvaxj,1674504000000,1674157805000,great goods!,5,C&F Home
br_wfhkh9stfv,1674504000000,1674150317000,perfect!,5,C&F Home
br_r94rkf4kz2,1674244800000,1674058454000,Great! ,5,C&F Home
