tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_j7ea3qeenn,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1709588516000,False,False,r_av10n10n,86639
bo_6ps7tzpdar,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1709525576000,False,False,r_ndvc6g9umn,30190
bo_5xrj389xrv,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1709316207000,False,False,r_6ksdkr1i,37082
bo_jdyasvvp9v,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1709244552000,True,True,r_7zkx895v2u,86639
bo_7fwztrr5bw,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1709157898000,False,False,r_3b44snk7hv,29777
bo_p2kht28hh7,REPLACE_DAMAGED_OR_MISSING_ITEMS,PROCESSING,UNFULFILLED,MARKETPLACE,1709152372000,False,False,r_ndvc6g9umn,1744
bo_pf8sfrvpna,NEW_ORDER,PROCESSING,UNFULFILLED,ELEVATE,1709147328000,True,True,r_cd2q7hcq7s,95306
bo_bmr585qnce,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1709145828000,False,False,r_vteueted5v,26100
bo_s69bygtxtn,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1709136528000,False,False,r_2foyne27,55756
bo_e86hkqskr9,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1709131728000,False,False,r_ms764wd3z4,41662
bo_ejn3kypg88,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1709068222000,False,False,r_3qekgvo7nz,65175
bo_uux2yz4dht,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1709055900000,True,True,r_1v4uv441cw,28858
bo_xbh67cpshw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708974480000,False,False,r_ecki7omyhl,38440
bo_mx55ugemu4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708972980000,False,False,r_ecki7omyhl,50145
bo_e6u3wymntz,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1708908180000,True,True,r_y7pktguncg,34165
bo_8t3z9f5kux,BACKORDER,CANCELED,CANCELED,ELEVATE,1708908180000,True,True,r_y7pktguncg,0
bo_56kfv9cj45,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708904580000,False,False,r_7v02yp2l,28043
bo_fhequ6nyeg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708900080000,False,False,r_aj9t1a3ahf,116153
bo_c4q657cjvp,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1708894980000,True,True,r_dkkl2u4icj,54551
bo_zu4p9hbb86,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708878780000,False,False,r_ggnktn4r,24059
bo_9ey6v9y548,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708732980000,False,False,r_dja0zosr,101240
bo_xrqwye3vtb,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708730580000,False,False,r_6xozcfxv6r,36660
bo_5numr57xhm,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708723080000,False,False,r_b54tcdvg4w,29988
bo_27htpnyshw,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1708640555000,False,False,r_2zo3xxrc,32212
bo_ma79gv4h7z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708625855000,False,False,r_ar3vaq2xm8,93732
bo_zhjd3u796w,BACKORDER,BACKORDERED,UNFULFILLED,MARKETPLACE,1708625855000,False,False,r_ar3vaq2xm8,184497
bo_5evjr6hfkh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708560166000,False,False,r_8tut387rcl,29404
bo_t6a6ehp94d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708503159000,False,False,r_4rpsoa97,193414
bo_h95u3angjy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708468359000,False,False,r_6tft7gzxbk,36138
bo_hqgg7hz3zy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708389206000,False,False,r_cdxdnr1v,72240
bo_v7grhfm4mr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708387706000,False,False,r_ndvc6g9umn,28177
bo_p8qaaed7ea,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708364606000,False,False,r_zbnxsddsgr,230130
bo_cgxfrbhe7a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708343906000,True,True,r_zantygh29s,92098
bo_ktyduhaz8q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1708051369000,False,False,r_98syuk6s8b,64177
bo_ht6ndajdwj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1708014603000,False,False,r_asfhje2eu8,53729
bo_mgqx69wdjj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707945472000,False,False,r_esdmnf4x,314544
bo_vg9xu2enk5,BACKORDER,PROCESSING,UNFULFILLED,ELEVATE,1707945472000,False,False,r_esdmnf4x,17245
bo_mm7ztbuxvt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707926277000,False,False,r_4aq52a93,73802
bo_xyezp8tj6c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707881877000,True,True,r_hkt4anp2tq,33862
bo_kpyes6t8an,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707862377000,False,False,r_s6dbbbz9xz,50002
bo_eh8m4gpaey,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707792778000,True,True,r_8m2hf5syew,37753
bo_96utgqp5uq,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1707792778000,True,True,r_8m2hf5syew,0
bo_wu834azkgn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707755578000,True,True,r_9fb3w9zj8k,31045
bo_ejzptbz34b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707665657000,True,True,r_2tdrszsi98,27747
bo_xbvx9bx96u,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1707516257000,True,True,r_a9eb4c97,0
bo_pub3jmsg4y,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707436083000,False,False,r_jh6d9nhsjl,43722
bo_arkm9bzpyy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707342757000,True,True,r_t4evym4phk,28858
bo_qrs6cgjhsc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707255503000,False,False,r_719wlonq,56617
bo_7p7vjujgcq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1707168461000,True,True,r_asfhje2eu8,84088
bo_w7hw6rtnae,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1707068749000,False,False,r_es1krd7i5g,7583
bo_a6unn8gk7a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1707042830000,False,False,r_9g5bcq9itd,27765
bo_xbuzhd2mwf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706983130000,False,False,r_8fiv4mwc1g,51657
bo_jayxs8xrzn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706976530000,False,False,r_4mypgf5uz4,26097
bo_jqbxvptmaw,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1706976530000,False,False,r_4mypgf5uz4,0
bo_8ma79mewfz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706907850000,False,False,r_dj7achu6,33740
bo_2sg94cmxs7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706891469000,False,False,r_329zbnwjxu,49948
bo_p79hhxabhg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706824269000,False,False,r_93p982fw,60007
bo_8e6uacbvhg,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1706818090000,True,True,r_95hsftot47,0
bo_7ceuda8spg,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706738198000,False,False,r_mnssbrnzsw,36747
bo_zhc4pdpdvu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706729707000,False,False,r_xdfypkuqsr,57228
bo_r5qugnw5x5,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1706727994000,False,False,r_6lmcnah4pa,6068
bo_fvhpy72hny,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706720707000,False,False,r_4ju1fc6t9v,28785
bo_c9jw49srwc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706650729000,False,False,r_nkftrt2gpg,59483
bo_n77hc76hke,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706391573000,False,False,r_m94upj3h60,95103
bo_w5fs2bycty,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706379273000,False,False,r_9l4hinkl6z,33902
bo_ft4az89776,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706246373000,True,True,r_ewooxbmi37,334475
bo_cngtxvrnqn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706245773000,True,True,r_zxgjn9d78w,27191
bo_hswxw7j52p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706243373000,True,True,r_v4df49pd63,285758
bo_9zevtcgqfu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706234073000,False,False,r_6e2rmm9n,173252
bo_ryk464mmny,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706231973000,True,True,r_rmqvc86vmh,69633
bo_7ehzgyhu7n,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706212773000,False,False,r_63fdylef,65378
bo_nty9azgwce,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706199323000,False,False,r_ey2z42d0,51501
bo_x73c5jdsh6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706184923000,True,True,r_13vd5y7u,49599
bo_mfevsegdya,BACKORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1706184923000,True,True,r_13vd5y7u,5196
bo_w3umx3td26,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706184623000,False,False,r_pyrmcc979v,73299
bo_7pzazswt49,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706165423000,False,False,r_ke6zcv932s,107882
bo_79z8jhhm2s,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706159423000,False,False,r_24ozh9lw,64679
bo_edzbf53k3f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706137823000,False,False,r_7bp83kwime,128016
bo_5k7v8ete6b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706133923000,True,True,r_4bg4z9uxta,165484
bo_xn5pztgwke,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706133023000,False,False,r_98p1kh4dfh,59392
bo_a5a3btdvug,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706130323000,False,False,r_6lmgkz9n,68964
bo_vwt4tns5k6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706059138000,False,False,r_2qdessxlw2,35809
bo_5bvbsp4zwf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706041082000,False,False,r_4jzdc95d7b,62706
bo_v5gmqfkn6p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706039282000,False,False,r_2foyne27,42144
bo_74q6h4wsza,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706037182000,False,False,r_8ohia55vpz,99532
bo_4v4m62e2u3,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1706037182000,False,False,r_8ohia55vpz,0
bo_nsy4bn9xz5,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706036582000,False,False,r_m94upj3h60,231519
bo_ny28dncdsz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706022782000,False,False,r_4jzdc95d7b,73752
bo_dxpugmrsk9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706013182000,False,False,r_es1krd7i5g,26552
bo_sq9qnxdqd9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705982882000,False,False,r_cjjk7fztoh,56664
bo_h5e2n9a4jt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705976582000,False,False,r_744f4e34,47718
bo_bpn3ma7ddh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705972382000,False,False,r_e5105d57,68496
bo_zm5kedarv6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705951382000,False,False,r_ar3vaq2xm8,81771
bo_v4r3snxhcc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705951382000,False,False,r_my99b59ekn,51804
bo_hz6qp63wqs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705945382000,False,False,r_a4yyhtwrce,204314
bo_83j2swahen,BACKORDER,PROCESSING,UNFULFILLED,ELEVATE,1705945382000,False,False,r_a4yyhtwrce,6962
bo_w94cxdqr8w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705935787000,False,False,r_6lmcnah4pa,53311
bo_br7eksn6am,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705929787000,False,False,r_87ebd110,101605
bo_d99qhnwpd4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705909987000,False,False,r_3s5ete68z3,32850
bo_xbsnnrwrvv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705909687000,True,True,r_3qekgvo7nz,42568
bo_p6q3udrdk3,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1705909687000,True,True,r_3qekgvo7nz,0
bo_rkarjzx6fx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705902187000,False,False,r_3lh9ekt46m,41070
bo_n3xnqmd82m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705672321000,False,False,r_33jdy921lb,31425
bo_eeqqbhqs4q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705632121000,False,False,r_48c3kjccqy,33836
bo_7py9uhr5e4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705602034000,False,False,r_5s378yev5s,80019
bo_yhwmze5vxy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705600834000,True,True,r_96o3s336jr,30526
bo_c68pvpyyxm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705526194000,False,False,r_vcqgvwsu8u,180152
bo_q3rbeutvav,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705431860000,False,False,r_vcqgvwsu8u,145957
bo_9j2cpmtrn2,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1705382680000,True,True,r_e9wgnn82hn,0
bo_gvsva4w6je,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705343380000,False,False,r_q6wvjp2gsr,53564
bo_w537vndkrf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705089502000,False,False,r_egesevxx9i,27765
bo_jd3saqaqgq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705082002000,True,True,r_3r6qxzuwwd,30193
bo_w4q3e94r4t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705020589000,False,False,r_dkkbbtdm8s,42056
bo_ys3fueparz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705004089000,True,True,r_719wlonq,92176
bo_anwadcwse7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704943955000,True,True,r_288mc06j,55635
bo_txe4yky8a7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704913874000,False,False,r_4rpsoa97,57510
bo_nf5z6acswe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704904274000,True,True,r_4mypgf5uz4,30804
bo_n2crdw6sm7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704894974000,False,False,r_9jlt2p51wx,36796
bo_rqb682gf5n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704762593000,True,True,r_dvb4xfom,31453
bo_xagy4dzz4q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704735806000,False,False,r_ai8k6abtk9,91014
bo_b4vm8hqr9q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704669031000,True,True,r_aoojk4r3do,27135
bo_62crf5mmry,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704655831000,False,False,r_b5sgj96yt3,197958
bo_5quf335mfg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704648631000,False,False,r_m94upj3h60,82828
bo_qw32qde2qv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704509731000,False,False,r_9gnfm5us,47111
bo_fngvdrjn2q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704505531000,False,False,r_48c3kjccqy,34165
bo_tfh759qky7,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704414100000,False,False,r_cdxdnr1v,64415
bo_k38pu5y3nj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704413800000,False,False,r_r8y9tmed4p,189414
bo_9c27tcafew,BACKORDER,PROCESSING,UNFULFILLED,ELEVATE,1704413800000,False,False,r_r8y9tmed4p,2410
bo_eatdj45pwe,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704394132000,False,False,r_7h0ni5cwmi,64415
bo_bxgd5hrabh,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1704342532000,True,True,r_q3j8bn69xs,0
bo_vbp66eycbe,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704327832000,False,False,r_cdxdnr1v,76252
bo_9usx6w4scf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704245949000,False,False,r_443d0dda,51391
bo_ftemgpckjs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704236049000,False,False,r_6hixnh58,136291
bo_my4hyj4tgv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704212411000,True,True,r_bpuob8aa,40347
bo_jex8mj2km5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704189311000,False,False,r_mnssbrnzsw,533436
bo_z533hge8a9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704155711000,False,False,r_ey9ezokd,59591
bo_wvkgb55s4z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704152411000,True,True,r_7vk1pdm8jw,62446
bo_xep8j8prhd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703990411000,False,False,r_32janeff,152007
bo_q5w9kwecb6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703967311000,False,False,r_m94upj3h60,104748
bo_e4qec3wbg9,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1703869811000,True,True,r_q3j8bn69xs,0
bo_5n4d8xukg4,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703808011000,False,False,r_50zv64qi9z,59055
bo_93wjg3yvrq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703721011000,False,False,r_7ml3sf12o9,62202
bo_cj5ek3vx2q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703720411000,False,False,r_8fc7d172,37308
bo_3qc6rnuxe2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703689211000,False,False,r_ecki7omyhl,64480
bo_cd6ex99ued,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703655911000,False,False,r_3qhubniy1n,58340
bo_azq4tsfb8a,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1703349622000,False,False,r_443d0dda,1462
bo_zrup8d7jgv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703340584000,False,False,r_2ebfeq1rl2,28321
bo_wzjphye9ke,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703303384000,False,False,r_fspej4avza,43376
bo_7cd4uhfvb2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703288084000,False,False,r_6xozcfxv6r,83355
bo_prvtec5twr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703286884000,False,False,r_3x9pkc3497,39995
bo_vbaqfpv6hg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703160466000,False,False,r_pyrmcc979v,36302
bo_kjjnydg4yp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703156866000,True,True,r_3tv6f9tdxw,35826
bo_arw9k5tc96,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703119966000,False,False,r_cdxdnr1v,159569
bo_38yjt6a877,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703111866000,True,True,r_8v4p0rtq1v,94288
bo_u2qx6nkbh6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703087216000,True,True,r_zhvhba8f,41366
bo_t826hz3as7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703060816000,False,False,r_ansht7dctk,114856
bo_7kwnr7fwbd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703029616000,False,False,r_ctmihul4,33146
bo_bfvddqc87p,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1703023750000,False,False,r_84ht6kgbn6,2849
bo_ee7rqavdjv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702849659000,False,False,r_443d0dda,41106
bo_x33n6tddrv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702804059000,False,False,r_3s5ete68z3,32850
bo_gtdrw3t9ub,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1702741059000,True,True,r_g54d9v53dw,0
bo_g4rbjkg2g2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702679559000,False,False,r_2awxx5cs7a,74114
bo_yzkp2h3as5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702670559000,False,False,r_7ovdnum5sm,46665
bo_cn9cdqy7cp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702583299000,False,False,r_pwc64x2tms,79814
bo_ekbeqxyz45,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702579999000,False,False,r_4rpsoa97,248324
bo_xje2ccjy4r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702546135000,False,False,r_njgpawpvtx,32435
bo_zqeqrdcpev,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702502635000,False,False,r_6tft7gzxbk,41399
bo_sxfm39sma7,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1702415680000,False,False,r_443d0dda,1462
bo_a6h6nsj8kw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702391157000,True,True,r_2d8um65y5a,66938
bo_6dwr7pq7zv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702340157000,False,False,r_9eojcadanq,125591
bo_r8j48t233m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702331757000,True,True,r_2getnqz66t,29971
bo_gq8663xm4b,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702311487000,False,False,r_9gtrfw2mnw,3776
bo_6chb8pp8ht,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702258303000,False,False,r_4xmortd6,27970
bo_m8msyyuzvz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702253803000,False,False,r_31x0dzp0fv,38187
bo_8ew2adn749,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1702193007000,False,False,r_cm940srq,2257
bo_e7eqctrxqz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702079803000,False,False,r_88ayynty,37782
bo_2ehmmcy28f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702063161000,False,False,r_m2338x8d4g,152665
bo_9nnqx8tfr4,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1702063161000,False,False,r_m2338x8d4g,16367
bo_zn6nadfkv4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702062261000,False,False,r_9d8mwjhy,166092
bo_jetu5ruc6g,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702052128000,False,False,r_9gtrfw2mnw,169989
bo_z4b7ywfmuw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701983128000,False,False,r_84ht6kgbn6,65566
bo_urafxwhpva,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701901097000,False,False,r_84ht6kgbn6,39122
bo_eznrf9ad75,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701887990000,False,False,r_7cvitf4lgn,77567
bo_a9yepuxrr3,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701806029000,False,False,r_2dfaetut3y,80773
bo_ygvq27m73h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701710333000,False,False,r_deve81e1dy,41662
bo_b68x7tuxph,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701629501000,False,False,r_329zbnwjxu,37453
bo_dsxh2h5vee,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701581201000,False,False,r_443d0dda,33092
bo_hyqumm749f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701551201000,False,False,r_bntrd36o,28877
bo_7ce4b5mye7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701498401000,False,False,r_8tut387rcl,33046
bo_5e92kg24ac,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701467501000,False,False,r_84ht6kgbn6,37782
bo_3gjc749vwq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701389788000,False,False,r_m94upj3h60,56085
bo_3zh22jrup6,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1701389788000,False,False,r_m94upj3h60,18492
bo_j52k5h4dfa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701387088000,True,True,r_ah07q1sv,44646
bo_vyumhzfb72,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701386188000,False,False,r_pkmg8fsgq5,39755
bo_55qw4x4p6p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701290974000,False,False,r_33jdy921lb,49723
bo_t8xfejp6mv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701282872000,False,False,r_7cvitf4lgn,198894
bo_gjm7865esv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701207651000,False,False,r_m94upj3h60,44687
bo_kkqeezhsds,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701207351000,False,False,r_bz6wn2gyxm,86691
bo_ckw95v7dbh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701193800000,False,False,r_9qapnlxajk,73349
bo_yg779q7mpr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701163673000,False,False,r_cm940srq,25924
bo_g6f8zauxb2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701113873000,False,False,r_9l15ukmf6s,38571
bo_mg2dgv885r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701029058000,False,False,r_m94upj3h60,36511
bo_j4xmgt7pdd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701013458000,False,False,r_9kz4g8pikk,29822
bo_t6gp946y5r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700908758000,False,False,r_aeimjdlu,29155
