tokens,publish_at_values,created_at_values,titles,ratings,brand
br_2i6vmfndcp,1603134000000,1602780299000,Wonderful!!!,5,Driftless Studios
br_54mwh8lnam,1603134000000,1602779863000,Perfect Priduct,5,Driftless Studios
br_eyti9ue4qb,1603134000000,1602725144000,Love!!,5,Driftless Studios
br_7ip0llwdc4,1603134000000,1602724881000,Absolutely awesome! Will be a staple! ,5,Driftless Studios
br_4plknlft23,1602874800000,1602714602000,Fantastic ,5,Driftless Studios
br_80jyzguon4,1602874800000,1602695702000,Live your sense of humor!,5,Driftless Studios
br_51xrgc5fh2,1602874800000,1602683386000,Well Made & Super Popular,5,Driftless Studios
br_5kqms5l14q,1602874800000,1602633716000,Perfect!,5,Driftless Studios
br_8vixta0a5f,1602788400000,1602560495000,Super Happy,5,Driftless Studios
br_b1v5wdtd5l,1602788400000,1602554504000,Fun line,5,Driftless Studios
br_b3ygu3gjyr,1602702000000,1602535915000,THE BEST!,5,Driftless Studios
br_59x5w98v8b,1602702000000,1602535862000,Fantastic,5,Driftless Studios
br_2gzqtiegpw,1602702000000,1602523110000,Outstanding!,5,Driftless Studios
br_2jrmdtdz7f,1602702000000,1602401372000,Great quality funny potato sack towels ,5,Driftless Studios
br_3mv3vecll8,1602702000000,1602354052000,"Great service, great variety and great price point! ",5,Driftless Studios
br_y1i6z6mhz7,1602702000000,1602352859000,B E A U T I F U L,5,Driftless Studios
br_1zw5o9bi3c,1602702000000,1602283083000,Coffee Travel Mugs,5,Driftless Studios
br_65gtchtlj4,1602702000000,1602208100000,Great product and customer service!,5,Driftless Studios
br_1o5z2jqpdc,1602615600000,1602197803000,ships fast,5,Driftless Studios
br_ag1yh1ptjv,1602615600000,1602183393000,Excellent Quality,5,Driftless Studios
br_b17ie2xcbc,1602615600000,1602177262000,A+++ company!!,5,Driftless Studios
br_cy6s93wasx,1602615600000,1602169585000,Awesome company and product ,5,Driftless Studios
br_elrrlknrje,1602270000000,1602042114000,Great sellers!,5,Driftless Studios
br_8c1xza3cr3,1602183600000,1601951170000,Big Smiles and Giggles,5,Driftless Studios
br_a9gx2bnyfe,1602097200000,1601933937000,Love the product! Very well made!,5,Driftless Studios
br_14zksvp40g,1602097200000,1601910818000,LOVE LOVE LOVE,5,Driftless Studios
br_3r5mqziqnj,1602010800000,1601805821000,"Excellent product,  great company. ",5,Driftless Studios
br_ezkglu2e6a,1602010800000,1601662388000,Spot on!,5,Driftless Studios
br_6r0ai51mrd,1601924400000,1601591586000,Always fast shipping and quality products ,5,Driftless Studios
br_6yzp2k313o,1601924400000,1601587566000,Excellent quality! ,5,Driftless Studios
br_1quxj2sokd,1601924400000,1601524924000,Awesome signs! ,5,Driftless Studios
br_dtejtpiuxy,1601924400000,1601516009000,Excellent quality!!,5,Driftless Studios
br_c6s4apmhdw,1601665200000,1601481319000,LOVE THIS COMPANY ,5,Driftless Studios
br_bf4akq1gl1,1601578800000,1601405520000,Great quality and fast shipping ,5,Driftless Studios
br_elnyui45we,1601578800000,1601387149000,Great quality,5,Driftless Studios
br_466e84hoyx,1601578800000,1601339193000,Great products!,5,Driftless Studios
br_lhxfsj8deg,1601492400000,1601295781000,Great product! Fast shipping,5,Driftless Studios
br_3hmnuyqxut,1601406000000,1601193724000,Great products!!,5,Driftless Studios
br_bvd8pu6t9d,1601406000000,1601179985000,Never disappoints,5,Driftless Studios
br_bop92cvxxb,1601406000000,1601178749000,"Great product, even better service",5,Driftless Studios
br_apbeii8uo0,1601406000000,1600994661000,Good Quality,5,Driftless Studios
br_ersxklxkbs,1601319600000,1600982542000,Amazing!!,5,Driftless Studios
br_7lakbkoo7g,1601319600000,1600968697000,We love everything!! ,5,Driftless Studios
br_a4atj8y3fu,1601319600000,1600954118000,Great Quality and FAST DELIVERY,5,Driftless Studios
br_15qdqfl9tq,1601319600000,1600915007000,Been more than happy with all Driftless Studios!,5,Driftless Studios
br_c41x5u4l00,1601060400000,1600899133000,Great product!,5,Driftless Studios
br_c6psl54av2,1601060400000,1600877879000,Fun tea towels ,5,Driftless Studios
br_6k1dl666kt,1601060400000,1600877469000,Great products and Quick service.,5,Driftless Studios
br_as9qvfns11,1600974000000,1600788306000,Jgris,5,Driftless Studios
br_agsf7m0n5t,1600887600000,1600704960000,ships fast,5,Driftless Studios
br_47x4f617up,1600887600000,1600694270000,Great company,5,Driftless Studios
br_74tc9dfu9y,1600887600000,1600694143000,Excellent Business,5,Driftless Studios
br_c4h9vmy55g,1600887600000,1600655076000,Great!,5,Driftless Studios
br_7d2v96hg95,1600801200000,1600620606000,well done!,4,Driftless Studios
br_52uxcogwi6,1600801200000,1600609937000,Well Made,5,Driftless Studios
br_35lbhj2pwy,1600801200000,1600563061000,This company makes people smile!,5,Driftless Studios
br_4rq6j95swd,1600801200000,1600560195000,LOVE!!,5,Driftless Studios
br_60aw26wjqd,1600801200000,1600487208000,FAVORITE VENDOR,5,Driftless Studios
br_8wzf8lykad,1600801200000,1600466411000,Absolutely Love,5,Driftless Studios
br_etdeh8evkb,1600801200000,1600446917000,Superior company!,5,Driftless Studios
br_bknrwhip55,1600801200000,1600402016000,Love the customized tumblers,5,Driftless Studios
br_1syy2gu0tz,1600714800000,1600378420000,Great gift!,5,Driftless Studios
br_9rcmmumlok,1600714800000,1600360820000,Great products!,5,Driftless Studios
br_5c4u8v70rl,1600369200000,1600195287000,Love the funny signs!,5,Driftless Studios
br_4yw7gc5w4z,1600282800000,1600122070000,Adorable wood signs,5,Driftless Studios
br_c4vxt161ch,1600282800000,1600115832000,"Fast shipper, nice quality products!",5,Driftless Studios
br_cghtuhylpx,1600282800000,1600044919000,Never a disappointment,5,Driftless Studios
br_3qtxej1m70,1600196400000,1599964397000,Great,5,Driftless Studios
br_eryqdyndht,1600196400000,1599923006000,Amazing quality!,5,Driftless Studios
br_17ptu0vjxq,1600196400000,1599881828000,Great products and fast shippi!,5,Driftless Studios
br_49nbgsu92i,1600196400000,1599874301000,Fast service 😊,5,Driftless Studios
br_9a1hxipt0k,1600196400000,1599838755000,Love their products! ,5,Driftless Studios
br_eizg8zseb4,1600196400000,1599833294000,Great service and products!,5,Driftless Studios
br_3nbtxu0xj1,1600196400000,1599788053000,Fast shipping and great quality ,5,Driftless Studios
br_cxadh2ds3j,1600110000000,1599761005000,Fast & good quality,5,Driftless Studios
br_26jqflu7xu,1599850800000,1599669672000,A MUST HAVE!  Response time is amazing!,5,Driftless Studios
br_zbfa0l17jg,1599764400000,1599572854000,Love those signs!,5,Driftless Studios
br_ahhsldyr1k,1599678000000,1599334327000,Great product ,5,Driftless Studios
br_724zsvgvzi,1599678000000,1599239064000,"As always - product, quality & service are top notch",5,Driftless Studios
br_42zo369xpj,1599678000000,1599226309000,2nd order!! ,5,Driftless Studios
br_ccf88u8zpo,1599591600000,1599153312000,Great products!,5,Driftless Studios
br_bd1338pcg8,1599591600000,1599149679000,Sold Out,5,Driftless Studios
